clid	venue	lon	lat	cat	user	checkin
6	Whole Foods Market	-79.9292	40.4584	Shop & Service	2	2
6	Kazanda's Cafe	-79.9250	40.4615	Food	1	5
6	UPMC Shadyside Emergency Department	-79.9391	40.4543	Professional & Other Places	1	1
6	The Beauty Shoppe	-79.9244	40.4611	Professional & Other Places	2	2
6	Starbucks	-79.9277	40.4590	Food	9	64
6	Target	-79.9218	40.4609	Shop & Service	13	50
6	Tipsy Cow	-79.9314	40.4557	Nightlife Spot	3	3
6	BRGR Bar	-79.9256	40.4596	Food	21	25
6	Ritter's Diner	-79.9412	40.4564	Food	3	3
6	Kelly's Bar & Lounge	-79.9245	40.4600	Nightlife Spot	1	1
6	Bat's Barber Shop	-79.9264	40.4621	Shop & Service	2	10
6	Union Pig and Chicken	-79.9240	40.4631	Food	4	4
6	Crazy Mocha	-79.9303	40.4566	Food	3	43
6	Shadyside Hideaway	-79.9256	40.4579	Nightlife Spot	1	1
6	Pizza Perfectta	-79.9253	40.4571	Food	1	1
6	Chipotle Mexican Grill	-79.9258	40.4592	Food	9	28
6	Via Festival	-79.9248	40.4612	Professional & Other Places	1	8
6	Avenue B	-79.9365	40.4565	Food	1	1
6	AAA	-79.9274	40.4598	Travel & Transport	1	1
6	Thunder Bay	-79.9322	40.4564	Professional & Other Places	1	1
6	Pitts Dogg'n It	-79.9291	40.4574	Shop & Service	2	5
6	Carnegie Library of Pittsburgh	-79.9264	40.4608	Professional & Other Places	1	1
6	Eastminster Presbyterian Church	-79.9234	40.4631	Professional & Other Places	1	5
6	Rite Aid	-79.9344	40.4586	Shop & Service	1	1
6	Goodwill	-79.9257	40.4597	Shop & Service	1	1
6	Goodyear Auto Service Center	-79.9236	40.4639	Shop & Service	1	6
6	Plum Pan-Asian Kitchen	-79.9252	40.4594	Food	6	10
6	5801 Video Lounge & Cafe	-79.9308	40.4564	Nightlife Spot	11	30
6	UPMC Shadyside	-79.9397	40.4548	Professional & Other Places	1	1
6	Shadyside Medical Building	-79.9409	40.4544	Professional & Other Places	2	2
6	Pittsburgh Toy Lending Library	-79.9375	40.4565	Arts & Entertainment	1	1
6	Orangetheory Fitness	-79.9270	40.4622	Outdoors & Recreation	1	4
6	Crazy Mocha	-79.9354	40.4579	Food	1	1
6	Alder Street Barber	-79.9258	40.4573	Shop & Service	1	1
6	Dent-Al Smiles	-79.9255	40.4578	Professional & Other Places	1	2
6	Top Gear Bicycle Shop	-79.9268	40.4593	Shop & Service	2	2
6	Fitness Factory	-79.9252	40.4584	Outdoors & Recreation	1	2
6	Small Seeds Development Inc	-79.9236	40.4627	Professional & Other Places	1	4
6	Three Rivers Youth	-79.9238	40.4631	Professional & Other Places	1	1
6	Shadyside Hospital Cafeteria	-79.9413	40.4543	Food	1	1
6	Steel City Improv Theatre	-79.9254	40.4588	Arts & Entertainment	4	24
6	UPMC Pain Medicine Centre Commons	-79.9325	40.4576	Professional & Other Places	1	1
6	Fuel On	-79.9316	40.4552	Shop & Service	1	12
6	6022 Broad Street	-79.9236	40.4627	Arts & Entertainment	1	2
6	Nak Won Garden Restaurant	-79.9363	40.4565	Food	1	1
6	Courtyard by Marriott Pittsburgh Shadyside	-79.9395	40.4559	Travel & Transport	3	4
6	Casbah	-79.9249	40.4581	Food	1	1
6	PA Wine & Spirits	-79.9266	40.4590	Shop & Service	1	1
6	UPMC Shadyside	-79.9398	40.4551	Professional & Other Places	1	1
6	Essex Apartment	-79.9335	40.4581	Residence	1	1
6	Timebomb	-79.9252	40.4588	Shop & Service	1	1
6	Tana Ethiopian Cuisine	-79.9269	40.4605	Food	1	1
6	Starbucks	-79.9395	40.4558	Food	2	4
6	Wallace's Tap Room	-79.9248	40.4624	Nightlife Spot	1	1
6	Pittsburgh Integrative Medicine	-79.9287	40.4576	Professional & Other Places	1	2
6	East Liberty Station	-79.9233	40.4593	Travel & Transport	1	2
6	Thrill Mill	-79.9236	40.4618	Professional & Other Places	2	4
6	Daphne Cafe	-79.9305	40.4565	Food	2	2
6	Pittsburgh Center	-79.9201	40.4523	Arts & Entertainment	1	1
6	Pittsburgh AIDS Task Force	-79.9263	40.4623	Professional & Other Places	1	1
6	Bus Stop Penn & Highland	-79.9248	40.4614	Travel & Transport	1	5
6	Spin Bartini	-79.9311	40.4557	Nightlife Spot	3	7
6	Wendy's	-79.9374	40.4570	Food	3	6
6	The Livermore	-79.9253	40.4604	Food	8	20
6	Novak	-79.9385	40.4545	Professional & Other Places	1	1
6	East Liberty County Assistance Office	-79.9246	40.4619	Professional & Other Places	1	1
6	Panera Bread	-79.9374	40.4562	Food	1	1
6	Carnegie Library Of Pittsburgh	-79.9264	40.4608	Professional & Other Places	2	5
6	The Monkey Cage	-79.9321	40.4565	Outdoors & Recreation	1	2
6	First United Methodist Church	-79.9381	40.4564	Professional & Other Places	1	1
6	Noodlehead	-79.9251	40.4577	Food	21	39
6	The Barbers Inn	-79.9239	40.4624	Shop & Service	1	6
6	Patron Mexican Grill	-79.9250	40.4601	Food	6	7
6	The Alder Wand	-79.9265	40.4574	Residence	1	1
6	Hillman Cancer Center	-79.9428	40.4550	Professional & Other Places	4	6
6	Mad Mex Shadyside	-79.9251	40.4583	Food	2	6
6	Umi	-79.9295	40.4570	Food	1	1
6	Market District Supermarket	-79.9345	40.4565	Shop & Service	1	3
6	Quantum Theater	-79.9237	40.4619	Arts & Entertainment	1	1
6	Dinette	-79.9256	40.4596	Food	5	5
6	upmc shadyside medical center 4th floor	-79.9409	40.4545	Professional & Other Places	1	1
6	UPMC Shadyside Datacenter	-79.9339	40.4567	Professional & Other Places	1	2
6	UPMC Shadyside Family Health Center	-79.9409	40.4552	Professional & Other Places	1	1
6	Calvary Episcopal Church	-79.9220	40.4564	Professional & Other Places	1	1
6	East Liberty Presbyterian Church	-79.9256	40.4610	Professional & Other Places	1	80
6	Intermedix	-79.9354	40.4580	Professional & Other Places	1	1
6	Allegheny Chesapeake Physical Therapy Eastside Office	-79.9309	40.4590	Professional & Other Places	1	1
6	Paris 66	-79.9242	40.4599	Food	1	1
7	Wholey's Fish Market	-79.9859	40.4501	Shop & Service	25	32
7	Bradley's Book Outlet	-79.9836	40.4515	Shop & Service	1	1
7	Jitters	-79.9872	40.4491	Nightlife Spot	1	2
7	Kelly-O's	-79.9815	40.4536	Food	5	5
7	Kaya	-79.9845	40.4516	Food	3	3
7	Bella Notte	-79.9841	40.4509	Food	3	4
7	Art of Steel	-79.9826	40.4522	Arts & Entertainment	2	3
7	Schoolhouse Yoga	-79.9813	40.4543	Outdoors & Recreation	1	1
7	Lefty's	-79.9835	40.4516	Nightlife Spot	4	6
7	Osteria	-79.9827	40.4546	Food	1	2
7	Primanti Bros.	-79.9854	40.4507	Food	6	12
7	Soup Nancy's	-79.9876	40.4501	Food	1	1
7	Mancini's Bakery	-79.9856	40.4501	Food	1	1
7	Cork Factory Lofts	-79.9829	40.4547	Food	3	4
7	Mon Aimee Chocolat	-79.9832	40.4518	Shop & Service	2	2
7	Yinzers	-79.9825	40.4522	Shop & Service	4	4
7	Contemporary Craft	-79.9842	40.4524	Arts & Entertainment	1	2
7	Pennsylvania Macaroni Company	-79.9837	40.4512	Shop & Service	9	9
7	Cavo	-79.9845	40.4514	Nightlife Spot	11	15
7	21st Street Coffee and Tea	-79.9845	40.4516	Food	7	14
7	Static Nightclub	-79.9870	40.4500	Nightlife Spot	4	8
7	Pho Van	-79.9827	40.4519	Food	1	2
7	Allegheny Coffee & Tea Exchange	-79.9838	40.4513	Food	8	20
7	Club Zoo	-79.9874	40.4498	Arts & Entertainment	5	12
7	Little Bangkok	-79.9843	40.4508	Food	1	1
7	McDonald's	-79.9866	40.4492	Food	1	1
7	Schorin Co. Inc.	-79.9848	40.4505	Shop & Service	1	1
7	The Enrico Biscotti Co.	-79.9833	40.4515	Food	3	3
7	Parma Sausage	-79.9853	40.4502	Shop & Service	1	1
7	Pamela's P & G Diner	-79.9836	40.4519	Food	3	3
7	The Neighborhood Flea	-79.9817	40.4532	Shop & Service	3	3
7	Stan's Market	-79.9847	40.4508	Shop & Service	2	2
7	Saint Patrick's Church	-79.9854	40.4495	Professional & Other Places	1	1
7	Caf Raymond	-79.9829	40.4518	Food	1	1
7	Wigle Whiskey	-79.9813	40.4544	Professional & Other Places	17	42
7	ALTAR BAR	-79.9868	40.4492	Arts & Entertainment	5	12
7	East End Brewing Co.	-79.9806	40.4536	Nightlife Spot	2	2
7	Colangelo's	-79.9830	40.4516	Food	2	2
7	Vietnam's Pho	-79.9867	40.4492	Food	5	5
7	Mullen	-79.9823	40.4549	Professional & Other Places	3	8
7	Penn Ave Fish Company	-79.9820	40.4524	Food	7	10
7	Lidia's Italy	-79.9894	40.4485	Food	3	6
7	IVY Pittsburgh	-79.9850	40.4509	Nightlife Spot	2	2
7	Penzeys Spices	-79.9852	40.4503	Shop & Service	3	3
7	Stout Training Pittsburgh	-79.9837	40.4520	Outdoors & Recreation	1	1
7	Cafe On The Strip	-79.9846	40.4507	Food	1	1
7	Thin Man Sandwich Shop	-79.9840	40.4521	Food	7	12
7	Reyna Foods	-79.9834	40.4516	Shop & Service	2	2
7	Milk Man Brewing	-79.9794	40.4543	Nightlife Spot	1	1
7	CAVO	-79.9845	40.4514	Nightlife Spot	5	5
7	La Prima Espresso Co.	-79.9831	40.4516	Food	1	1
7	Cioppino	-79.9829	40.4540	Food	8	16
7	Gaucho Parilla Argentina	-79.9874	40.4490	Food	13	13
7	Peppi's Old Tyme Sandwich Shop	-79.9858	40.4501	Food	6	7
7	Leaf And Bean	-79.9820	40.4521	Shop & Service	6	7
7	Mullaney's Harp & Fiddle Irish Pub	-79.9810	40.4533	Nightlife Spot	3	3
7	Pamela's P&G Diner	-79.9836	40.4519	Food	20	25
7	In The Kitchen	-79.9855	40.4502	Shop & Service	1	1
7	Casa Reyna	-79.9833	40.4517	Food	8	8
7	R Wine Cellar	-79.9842	40.4520	Professional & Other Places	1	1
7	Jimmy And Nino's Sunseri	-79.9845	40.4508	Food	2	2
7	Grandpa Joe's Candy Shop	-79.9824	40.4521	Shop & Service	4	4
7	The Pittsburgh Popcorn Company	-79.9829	40.4515	Food	11	11
7	Costume World	-79.9868	40.4501	Shop & Service	1	1
7	Bar Marco	-79.9817	40.4526	Nightlife Spot	2	2
7	Carhop's	-79.9851	40.4512	Food	2	3
7	Fort Pitt Candy Co.	-79.9864	40.4495	Shop & Service	1	1
7	Peace	-79.9841	40.4520	Food	5	10
7	Bar Marco	-79.9815	40.4525	Arts & Entertainment	1	1
7	Pittsburgh's Strip District	-79.9841	40.4509	Outdoors & Recreation	1	1
7	The BeerHive	-79.9827	40.4521	Nightlife Spot	2	2
7	Artisan	-79.9842	40.4510	Arts & Entertainment	1	1
7	Mahla Antiques	-79.9864	40.4503	Shop & Service	1	1
7	Primanti Brothers	-79.9854	40.4507	Food	68	146
7	La Prima Espresso Company	-79.9831	40.4516	Food	6	9
7	Ohio City Pasta	-79.9804	40.4538	Shop & Service	1	2
7	Clarion River Organics	-79.9807	40.4535	Shop & Service	1	1
7	Loft	-79.9872	40.4495	Nightlife Spot	1	1
7	St Stanislaus Kosta Catholic Church	-79.9836	40.4523	Professional & Other Places	2	3
7	Kindred Cycles	-79.9797	40.4541	Shop & Service	1	1
7	DeLuca's Diner	-79.9836	40.4514	Food	29	70
7	Leaf and Bean in the Strip District Meats	-79.9820	40.4521	Shop & Service	3	4
7	Roland's Seafood Grill and Iron Landing	-79.9844	40.4508	Nightlife Spot	23	25
7	Lotus Food	-79.9862	40.4496	Shop & Service	7	12
7	Luke Wholey's Wild Alaskan Grille	-79.9830	40.4518	Food	11	28
7	Lucky's	-79.9879	40.4487	Nightlife Spot	5	10
8	Lounge 7101	-79.8985	40.4579	Nightlife Spot	2	19
8	Shiloh Community Missionary Baptist Church	-79.9020	40.4583	Professional & Other Places	1	1
9	Red Robin Gourmet Burgers	-79.9168	40.4099	Food	2	2
9	Mitchell's Fish Market	-79.9178	40.4089	Food	9	12
9	Jack's Diner	-79.9093	40.4078	Food	1	1
9	Smoke Barbeque & Taqueria	-79.9101	40.4075	Food	7	10
9	Pennsylvania Wine Cellar	-79.9172	40.4077	Shop & Service	1	1
9	ACE 2431	-79.9151	40.4109	Professional & Other Places	1	1
9	Starbucks	-79.9171	40.4076	Food	23	80
9	Waterfront Stacks	-79.9180	40.4048	Arts & Entertainment	2	123
9	BRAVO! Cucina Italiana	-79.9171	40.4068	Food	7	7
9	Burgatory Homestead	-79.9177	40.4073	Food	26	37
9	Visionworks	-79.9135	40.4114	Professional & Other Places	1	1
9	Posh Nail Boutique	-79.9117	40.4079	Shop & Service	1	2
9	AMC Loews Waterfront 22	-79.9177	40.4066	Arts & Entertainment	109	240
9	Crunch Homestead	-79.9121	40.4098	Outdoors & Recreation	1	2
9	Yokoso! Japanese Steak House	-79.9155	40.4090	Food	4	8
9	Barnes & Noble	-79.9158	40.4085	Shop & Service	7	8
9	Blue Dust	-79.9117	40.4080	Nightlife Spot	13	34
9	Marshalls	-79.9076	40.4118	Shop & Service	3	9
9	Homestead Grays Bridge	-79.9182	40.4104	Outdoors & Recreation	2	142
9	Victoria's Secret PINK	-79.9172	40.4078	Shop & Service	2	13
9	Retro On 8th	-79.9102	40.4074	Shop & Service	1	1
9	Homestead Fire Company	-79.9096	40.4066	Professional & Other Places	2	3
9	South Hills Family Medicine	-79.9076	40.4137	Professional & Other Places	1	1
9	Target	-79.9110	40.4107	Shop & Service	8	20
9	Mon Valley Initiative	-79.9092	40.4080	Professional & Other Places	1	4
9	TGI Fridays	-79.9155	40.4106	Food	15	34
9	Crunch Homestead	-79.9118	40.4097	Outdoors & Recreation	4	7
9	Burgatory Waterfront	-79.9177	40.4073	Food	11	13
9	Duke's Upper Deck	-79.9129	40.4054	Nightlife Spot	4	6
9	Gran Agave	-79.9153	40.4090	Food	2	2
9	Uno Pizzeria & Grill	-79.9142	40.4112	Food	2	4
9	Chick-fil-A	-79.9079	40.4127	Food	4	5
9	Sincerely Yogurt	-79.9174	40.4074	Food	2	3
9	Yankee Candle	-79.9166	40.4077	Shop & Service	1	1
9	Sporting Goods	-79.9111	40.4101	Shop & Service	1	1
9	Keystone Rehabilitation Systems	-79.9077	40.4137	Professional & Other Places	1	2
9	Mother's Touch Daycare	-79.9097	40.4110	Professional & Other Places	1	1
9	Owl's Club	-79.9123	40.4056	Nightlife Spot	1	1
9	Hospitality Group	-79.9127	40.4122	Professional & Other Places	1	1
9	The Waterfront	-79.9152	40.4081	Outdoors & Recreation	3	5
9	Pittsburgh Improv	-79.9148	40.4093	Arts & Entertainment	5	5
9	Capri Pizza	-79.9099	40.4066	Food	1	2
9	Giant Eagle Supermarket	-79.9088	40.4114	Shop & Service	2	4
9	LongHorn Steakhouse	-79.9188	40.4043	Food	6	13
9	P.F. Chang's	-79.9161	40.4071	Food	3	3
9	burgatory	-79.9177	40.4073	Food	1	1
9	Voodoo Homestead	-79.9096	40.4066	Professional & Other Places	2	2
10	Magee-Women's Hospital Trauma and General Surgery	-79.9607	40.4369	Professional & Other Places	1	1
10	Hampton Inn Pittsburgh Univercity Center	-79.9631	40.4360	Travel & Transport	2	2
10	Magee-Women's Hospital Of UPMC	-79.9607	40.4369	Professional & Other Places	1	1
10	Kennett Square	-79.9611	40.4346	Outdoors & Recreation	2	2
10	G-Ridin'	-79.9654	40.4347	Travel & Transport	1	1
10	Magee-Women's Hospital of UPMC	-79.9607	40.4369	Professional & Other Places	4	8
11	Sorrells Engineering and Science Library	-79.9461	40.4427	College & University	2	3
11	Alumni Concert Hall	-79.9430	40.4419	Arts & Entertainment	1	1
11	CMU HCII Ubicomp Lab	-79.9459	40.4434	College & University	1	1
11	Doherty 2315	-79.9450	40.4423	College & University	1	1
11	Carnegie Mellon University of Pittsburgh	-79.9429	40.4434	College & University	11	11
11	Newell-Simon Hall	-79.9456	40.4434	College & University	5	73
11	Jared L. Cohon University Center	-79.9419	40.4435	College & University	18	31
11	Cyert Hall	-79.9439	40.4443	College & University	1	1
11	The Fence	-79.9435	40.4422	Outdoors & Recreation	2	4
11	Wean Hall	-79.9462	40.4428	College & University	4	9
11	East Campus Garage	-79.9401	40.4438	Professional & Other Places	1	1
11	The HUB	-79.9433	40.4442	College & University	1	1
11	Rashid Auditorium	-79.9444	40.4438	College & University	1	1
11	Hunt Library	-79.9438	40.4411	College & University	2	2
11	Newell Simon Hall 3002	-79.9458	40.4435	College & University	1	4
11	CIC Collaborative Innovation Center	-79.9464	40.4439	College & University	2	2
11	Flagstaff Hill	-79.9459	40.4402	Outdoors & Recreation	8	20
11	Roberts Engineering Hall	-79.9472	40.4425	College & University	1	10
11	Warner Hall	-79.9433	40.4442	College & University	1	1
11	Sigma Phi Epsilon Penn Theta	-79.9417	40.4457	College & University	1	15
11	CMU Psychology Department	-79.9442	40.4414	College & University	1	1
11	Walking to The Sky	-79.9428	40.4441	Outdoors & Recreation	4	7
11	Information Systems Suite	-79.9463	40.4417	College & University	1	1
11	Scaife Hall	-79.9473	40.4418	College & University	1	1
11	The Mall	-79.9450	40.4420	College & University	1	3
11	Resnik House	-79.9401	40.4426	College & University	1	1
11	Wean 7500	-79.9459	40.4425	College & University	1	4
11	The Cut	-79.9431	40.4426	College & University	1	5
11	Carnegie Mellon University	-79.9434	40.4441	College & University	32	54
11	CMU Heinz College	-79.9455	40.4443	College & University	2	2
11	Human Computer Interaction Institute	-79.9457	40.4435	College & University	1	1
11	GHC 4102	-79.9449	40.4435	College & University	1	1
11	Office of the Dean	-79.9429	40.4441	Professional & Other Places	1	1
11	Kresge Theatre	-79.9432	40.4415	Arts & Entertainment	1	1
11	Hamburg Hall	-79.9455	40.4443	College & University	2	8
11	UC Gymnasium	-79.9417	40.4433	College & University	2	8
11	Senate Office	-79.9428	40.4442	College & University	1	1
11	Sorority House	-79.9420	40.4450	College & University	1	1
11	Doherty Hall	-79.9440	40.4423	College & University	3	4
11	Hamerschlag Hall	-79.9468	40.4423	College & University	2	4
11	Forbes Ave and Morewood Ave	-79.9425	40.4444	Travel & Transport	1	1
11	Porter 100	-79.9460	40.4415	College & University	1	1
11	GATF	-79.9476	40.4446	College & University	1	1
11	Delta Gamma	-79.9417	40.4447	College & University	1	1
11	Baker Hall	-79.9447	40.4414	College & University	4	4
11	Disney Research Pittsburgh	-79.9464	40.4444	Professional & Other Places	1	1
11	Tepper School of Business	-79.9424	40.4409	College & University	3	3
11	Alpha Chi Omega	-79.9419	40.4449	College & University	2	10
11	College of Fine Arts	-79.9429	40.4415	College & University	1	1
11	Skibo Coffeehouse	-79.9423	40.4441	Food	1	1
11	Porter Hall	-79.9463	40.4417	College & University	1	1
11	Margaret Morrison Carnegie Hall	-79.9412	40.4421	College & University	3	3
11	Gates and Hillman Centers	-79.9445	40.4438	College & University	5	5
11	Purnell Center	-79.9435	40.4435	Arts & Entertainment	1	3
11	Gesling Stadium	-79.9403	40.4432	College & University	1	2
11	SigEp Booth '14: Lord of the Rings	-79.9441	40.4456	Arts & Entertainment	1	1
12	Hilltop Community Children'a Center	-79.9910	40.4181	Professional & Other Places	1	1
12	Mt. Oliver	-79.9879	40.4165	Outdoors & Recreation	1	1
12	Bottle Knocker Hockey	-79.9897	40.4205	Shop & Service	1	7
14	Port Authority Station Square Station	-80.0032	40.4315	Travel & Transport	3	7
14	Sheraton Pittsburgh Hotel at Station Square	-80.0063	40.4349	Travel & Transport	18	40
14	Just Ducky Tours	-80.0048	40.4338	Travel & Transport	9	9
14	Italian Restaurant	-80.0043	40.4336	Food	2	6
14	The Gateway Clipper "River Boat-ique".	-80.0068	40.4360	Shop & Service	1	1
14	Texas de Brazil	-80.0054	40.4342	Food	1	1
14	Gateway Clipper Fleet	-80.0068	40.4362	Travel & Transport	4	5
14	Patrick Fagan Overlook	-80.0065	40.4316	Outdoors & Recreation	1	1
14	Station Square	-80.0050	40.4345	Outdoors & Recreation	14	14
14	Smithfield Street Bridge	-80.0021	40.4349	Outdoors & Recreation	3	8
14	Bar Louie Station Square	-80.0050	40.4345	Food	1	1
14	Hard Rock Cafe Pittsburgh	-80.0048	40.4339	Food	31	66
14	Station Square	-80.0048	40.4338	Food	17	19
14	On A Boat	-80.0057	40.4350	Outdoors & Recreation	1	1
14	HOULIHAN'S Station Square	-80.0046	40.4337	Nightlife Spot	1	1
14	Buckhead Saloon	-80.0061	40.4343	Nightlife Spot	9	9
14	Gandy Dancer Saloon	-80.0036	40.4334	Nightlife Spot	1	2
14	Joe's Crab Shack	-80.0044	40.4341	Food	1	1
14	The Crazy Mocha	-80.0047	40.4335	Food	3	3
14	Dirty Harry's	-80.0050	40.4339	Nightlife Spot	1	1
14	Gateway Clipper Fleet	-80.0068	40.4360	Shop & Service	12	12
14	Station Square Parking Garage	-80.0082	40.4350	Professional & Other Places	1	1
14	Station Square Landing	-80.0047	40.4341	Outdoors & Recreation	1	1
14	Kiku	-80.0059	40.4338	Food	2	2
14	Subway	-80.0048	40.4336	Food	1	1
14	DiSanto Pizza	-80.0046	40.4332	Food	1	1
14	Monongahela Incline	-80.0047	40.4326	Outdoors & Recreation	1	2
14	Gateway Clipper Fleet	-80.0072	40.4360	Travel & Transport	12	12
14	Monongahela Incline	-80.0054	40.4319	Professional & Other Places	11	11
15	The Pointe	-80.0103	40.4415	Outdoors & Recreation	1	1
15	Point State Park Fountain	-80.0128	40.4418	Outdoors & Recreation	14	28
19	Howlers Coyote Cafe	-79.9516	40.4630	Arts & Entertainment	4	4
19	Children's Hospital of Pittsburgh of UPMC	-79.9531	40.4666	Professional & Other Places	7	19
19	Roxanne's Take-Out & Catering	-79.9543	40.4649	Food	1	1
19	Feng Japanese Steak	-79.9530	40.4642	Food	1	1
19	Shur Save	-79.9524	40.4638	Shop & Service	1	1
19	Bloomfield Bridge	-79.9531	40.4634	Travel & Transport	1	1
19	Bloomfield Bridge Tavern	-79.9527	40.4634	Nightlife Spot	6	6
19	China House	-79.9515	40.4630	Food	1	1
19	Runaway Studio	-79.9536	40.4640	Arts & Entertainment	1	1
19	Sibling Center	-79.9529	40.4663	Professional & Other Places	1	12
19	Children's Hospital of Pittsburgh of UPMC Emergency Department	-79.9536	40.4671	Professional & Other Places	3	4
19	Children's Hospital Pittsburgh Bear Suite	-79.9525	40.4662	Professional & Other Places	1	1
19	Green Bamboo	-79.9541	40.4668	Food	1	1
19	The Shop	-79.9534	40.4641	Arts & Entertainment	2	2
19	Children's Hospital of Pittsburgh Speech Department	-79.9526	40.4664	Professional & Other Places	1	23
19	Caff Mona	-79.9544	40.4658	Food	2	2
19	Constellation Coffee	-79.9558	40.4655	Food	7	8
19	Children's Hospital of Pittsburgh of UPMC	-79.9533	40.4662	Professional & Other Places	9	10
19	Tram's Kitchen	-79.9558	40.4655	Food	6	6
19	Children's Hospital of Pittsburgh of UPMC	-79.9529	40.4665	Professional & Other Places	7	19
19	Childrens Hospital Of Pittsburgh Neurology	-79.9528	40.4634	Professional & Other Places	1	1
22	Henne Jewelers	-79.9337	40.4513	Shop & Service	2	2
22	Shadyside Market	-79.9348	40.4509	Food	1	2
22	Apple Store	-79.9333	40.4510	Shop & Service	11	12
22	Barre Bee Fit	-79.9360	40.4507	Outdoors & Recreation	4	11
22	I Tea Caf	-79.9343	40.4521	Food	1	1
22	Rite Aid	-79.9337	40.4513	Shop & Service	1	22
22	Shadyside Garage	-79.9340	40.4515	Professional & Other Places	1	22
22	Francesca's Collections	-79.9346	40.4510	Shop & Service	2	2
22	The Skin Center Medical Spa	-79.9359	40.4506	Professional & Other Places	1	2
22	Kawaii Gifts	-79.9348	40.4509	Shop & Service	2	2
22	William Penn Tavern	-79.9339	40.4515	Nightlife Spot	6	14
22	Mardi Gras	-79.9348	40.4512	Nightlife Spot	6	11
22	Coffee Tree Roasters	-79.9329	40.4515	Food	5	6
22	Mercurio's Artisan Gelato and Neapolitan Pizza	-79.9330	40.4515	Food	9	9
22	Sushi Too	-79.9342	40.4509	Food	2	2
22	Walnut St.	-79.9337	40.4513	Shop & Service	1	1
22	China Palace	-79.9339	40.4511	Food	2	2
22	tan 360	-79.9356	40.4506	Shop & Service	1	1
22	Happy Berry Frozen Yogurt	-79.9328	40.4515	Food	3	6
22	Cappy's Cafe	-79.9343	40.4511	Nightlife Spot	5	7
22	Jitters Cafe	-79.9324	40.4518	Food	2	2
22	Le Mardi Gras	-79.9348	40.4512	Nightlife Spot	1	1
22	Shadyside Walnut Street	-79.9337	40.4513	Shop & Service	4	9
22	Pamela's P&G Diner	-79.9329	40.4516	Food	3	3
22	Shadyside Smiles	-79.9348	40.4512	Professional & Other Places	1	3
22	Athleta	-79.9342	40.4507	Shop & Service	1	248
22	Shadyside Inn Suites	-79.9340	40.4488	Travel & Transport	1	1
22	X Shadyside	-79.9318	40.4518	Outdoors & Recreation	2	14
22	athletica	-79.9330	40.4515	Shop & Service	3	6
22	Eden	-79.9347	40.4511	Food	3	3
22	Starbucks	-79.9349	40.4511	Food	6	148
22	Liberty elementary school	-79.9338	40.4533	Professional & Other Places	1	1
22	Bruegger's Bagel Bakery	-79.9357	40.4507	Food	2	3
22	Signatures Salon	-79.9328	40.4515	Shop & Service	1	1
22	Steel Cactus Mexican Restaurante & Cantina	-79.9335	40.4513	Food	16	19
22	Stack'd	-79.9350	40.4512	Food	16	29
22	Steel Revolution	-79.9345	40.4513	Outdoors & Recreation	1	2
22	Shady Grove	-79.9337	40.4509	Nightlife Spot	10	16
22	True Runner	-79.9354	40.4508	Shop & Service	4	28
22	Prantl's Bakery	-79.9328	40.4515	Food	5	5
23	Perry High School	-80.0185	40.4892	Professional & Other Places	1	1
25	Community Family Practice	-79.8626	40.4269	Professional & Other Places	1	1
26	Carnegie Library of Homestead	-79.9030	40.4071	Professional & Other Places	1	2
26	Carnegie Library Music Hall of Homestead	-79.9026	40.4070	Arts & Entertainment	11	76
