clid	venue	lon	lat	cat	user	checkin
2	Cupka's Cafe	-79.9703	40.4263	NA	1	2
2	Integrated Fitness With A Twist	-79.9763	40.4292	NA	2	7
2	Casey's Draft House	-79.9800	40.4287	NA	8	10
2	Branding Brand	-79.9725	40.4286	NA	2	4
2	Wings Over Pittsburgh	-79.9704	40.4274	NA	2	2
2	Phillips Elementary School	-79.9785	40.4278	NA	1	1
2	Cupples Stadium	-79.9905	40.4285	NA	1	1
2	Amazing Yoga	-79.9832	40.4288	NA	1	1
2	Excuses Bar & Grill	-79.9687	40.4274	NA	7	7
2	The Milk Shake Factory	-79.9818	40.4289	NA	1	1
2	Chan An Restaurant	-79.9774	40.4309	NA	1	1
2	Jaggerbush	-79.9732	40.4266	NA	1	1
2	Amazing Cafe	-79.9831	40.4287	NA	3	3
2	Pale Horse Tattoo	-79.9875	40.4287	NA	2	2
2	Games N' At	-79.9778	40.4249	NA	4	4
2	E. Carson St.	-79.9762	40.4284	NA	1	1
2	Delanie's Coffee	-79.9807	40.4290	NA	1	2
2	Double Wide Grill	-79.9712	40.4284	NA	1	1
2	Carson Street Deli	-79.9831	40.4289	NA	12	24
2	Muscle Maker Grill	-79.9660	40.4264	NA	3	3
2	Walker's Pub	-79.9767	40.4276	NA	2	2
2	Jekyl & Hyde	-79.9807	40.4266	NA	5	5
2	PLS Logistics Services	-79.9753	40.4307	NA	1	3
2	Thunder Dome	-79.9715	40.4280	NA	1	1
2	Culture Shop	-79.9827	40.4288	NA	2	2
2	Tad's on E. Carson	-79.9871	40.4287	NA	5	13
2	Steel Cactus Mexican Restaurante & Cantina	-79.9793	40.4287	NA	11	13
2	Peet's Coffee & Tea	-79.9664	40.4269	NA	6	17
2	American Eagle	-79.9670	40.4273	NA	1	1
2	US Post Office	-79.9813	40.4286	NA	1	3
2	Payless ShoeSource	-79.9775	40.4311	NA	1	1
2	1311	-79.9848	40.4288	NA	10	12
2	The Exchange	-79.9812	40.4289	NA	1	1
2	Branding Brand	-79.9724	40.4284	NA	1	1
2	M & W Rent House 2	-79.9808	40.4275	NA	1	1
2	Finn McCool's	-79.9835	40.4289	NA	1	1
2	The Strip	-79.9782	40.4287	NA	1	1
2	Philsyland 2.0	-79.9808	40.4275	NA	1	33
2	The Dirty Ball	-79.9753	40.4267	NA	1	1
2	Mike & Tony's Gyro Shop	-79.9834	40.4288	NA	7	8
2	South Side Tan	-79.9763	40.4294	NA	1	4
2	Primanti Bros.	-79.9792	40.4286	NA	1	1
2	Copies at Carson	-79.9846	40.4288	NA	1	1
2	Commonwealth Press	-79.9778	40.4286	NA	1	1
2	Jimmy D's	-79.9817	40.4289	NA	12	18
2	Brix	-79.9703	40.4264	NA	1	1
2	Serbian Club	-79.9693	40.4265	NA	1	1
2	Slacker	-79.9845	40.4288	NA	2	2
2	Rizzo's Margaritaville	-79.9746	40.4284	NA	2	2
2	Zenith	-79.9690	40.4268	NA	1	1
2	Dee's Cafe	-79.9847	40.4288	NA	14	21
2	Head Board Shop 412	-79.9658	40.4282	NA	3	3
2	Wings Over Pittsburgh	-79.9695	40.4278	NA	1	1
2	Threads on Carson	-79.9839	40.4286	NA	1	1
2	Commonwealth Press Warehouse	-79.9726	40.4302	NA	1	1
2	The Flats	-79.9833	40.4288	NA	4	4
2	Lin's Asian Fusion	-79.9768	40.4286	NA	1	1
2	Fred's Fortress Of Solitude	-79.9696	40.4265	NA	1	7
2	Branding Brand	-79.9725	40.4291	NA	1	1
2	The Claddagh Irish Pub	-79.9647	40.4281	NA	20	33
2	twelve	-79.9854	40.4288	NA	2	2
2	Kassab's Restaurant	-79.9860	40.4288	NA	2	2
2	Surf Pittsburgh	-79.9838	40.4290	NA	1	1
2	...	-79.9649	40.4315	NA	1	1
2	Southside River Trail	-79.9759	40.4314	NA	1	1
2	Little Tokyo Bistro	-79.9753	40.4283	NA	3	3
2	The Exchange	-79.9814	40.4288	NA	1	1
2	Hookah Bookah	-79.9694	40.4277	NA	1	1
2	O'Leary's Southside Cafe	-79.9837	40.4288	NA	3	5
2	otimemore's too hot	-79.9826	40.4270	NA	1	1
2	Wharton Square	-79.9773	40.4309	NA	1	1
2	South Side Bike Trail	-79.9781	40.4325	NA	2	2
2	Maurice's Master Barber Shop	-79.9873	40.4288	NA	1	1
2	Integrated Fitness	-79.9859	40.4294	NA	1	81
2	twelve	-79.9851	40.4281	NA	1	1
2	Mallorca	-79.9734	40.4282	NA	1	1
2	bar11	-79.9874	40.4272	NA	1	3
2	Blue Lou's	-79.9829	40.4288	NA	1	1
2	Rex Theater	-79.9824	40.4288	NA	2	6
2	The Cuckoo's Nest Magic Shop	-79.9729	40.4281	NA	1	1
2	Brewski's	-79.9909	40.4288	NA	3	4
2	Caffe Davio	-79.9690	40.4277	NA	1	1
2	Lin's Asian Fusion	-79.9767	40.4285	NA	2	2
2	George K. Cupples Stadium	-79.9905	40.4283	NA	1	1
2	Steeltown Entertainment Project	-79.9760	40.4303	NA	1	1
2	love yogurt	-79.9753	40.4285	NA	1	1
2	South Side Dog Park	-79.9765	40.4322	NA	3	3
2	Chicago Illinois	-79.9815	40.4298	NA	1	1
2	Hyatt House Pittsburgh South Side	-79.9639	40.4283	NA	2	2
2	Vogt True Value Hardware	-79.9846	40.4288	NA	1	1
2	Waffles Incaffienated	-79.9693	40.4278	NA	8	24
2	El Toro Loco	-79.9693	40.4277	NA	3	3
2	WESA Radio	-79.9867	40.4299	NA	1	1
2	Ohiopyle State Park	-79.9657	40.4280	NA	1	1
2	Skybar Pittsburgh	-79.9826	40.4290	NA	1	1
2	Parts	-79.9785	40.4312	NA	1	1
2	NuVision Engineering	-79.9702	40.4299	NA	1	1
2	Popeye's!	-79.9773	40.4303	NA	2	2
2	Jack's Bar	-79.9866	40.4288	NA	11	15
2	NuVision Engineering	-79.9702	40.4296	NA	1	2
2	Bobby Hendrix	-79.9768	40.4286	NA	8	10
2	Jester's Court tattoo	-79.9838	40.4288	NA	1	1
2	South Side Riverfront Park	-79.9755	40.4321	NA	2	2
2	Diesel Club Lounge	-79.9826	40.4290	NA	9	12
2	Lesvos Gyro Greek Cuisine	-79.9833	40.4288	NA	3	3
2	The Urban Tap	-79.9859	40.4288	NA	3	3
2	The Milk Shake Factory	-79.9817	40.4288	NA	15	16
2	Tiki Lounge	-79.9774	40.4286	NA	1	2
2	Holiday Inn Express & Suites Pittsburgh-South Side	-79.9890	40.4299	NA	1	1
2	Mullen's on Carson	-79.9760	40.4283	NA	3	5
2	CoGo's	-79.9709	40.4283	NA	1	1
2	Ice 9 tattoo	-79.9717	40.4282	NA	2	2
2	UPMC Mercy South Side Outpatient Center	-79.9775	40.4257	NA	1	1
2	bd's Mongolian Grill	-79.9659	40.4282	NA	23	33
2	Popeyes Louisiana Kitchen	-79.9771	40.4302	NA	2	2
2	The Grand Budapest Hotel	-79.9682	40.4292	NA	1	1
2	Somewhere in Southside	-79.9720	40.4263	NA	1	1
2	10th St. Bridge	-79.9885	40.4297	NA	1	1
2	American Eagle Outfitters	-79.9671	40.4274	NA	1	1
2	Dave's Music Mine	-79.9859	40.4288	NA	1	1
2	Nakama Japanese Steakhouse	-79.9822	40.4288	NA	18	19
2	South Side	-79.9769	40.4286	NA	11	22
2	Dirty Frank's Laundromat	-79.9733	40.4273	NA	1	1
2	Firewater Restoration	-79.9812	40.4297	NA	1	4
2	bar11	-79.9873	40.4273	NA	1	1
2	H&M	-79.9667	40.4274	NA	2	2
2	Oliver Bath House	-79.9887	40.4295	NA	1	1
2	Threads on Carson	-79.9839	40.4287	NA	1	1
2	Thai Me Up	-79.9732	40.4271	NA	7	13
2	Real McCoy's	-79.9852	40.4288	NA	2	3
2	Kyklops Tattoo	-79.9750	40.4284	NA	1	1
2	Burger King	-79.9796	40.4286	NA	1	1
2	The Blind Pig Tavern	-79.9739	40.4285	NA	3	7
2	Local Bar + Kitchen	-79.9828	40.4289	NA	30	36
2	Bohanon & Dometakis Casa	-79.9808	40.4275	NA	1	1
2	Vape Inn On Carson	-79.9704	40.4264	NA	2	2
2	Just posted a photo	-79.9702	40.4284	NA	1	1
2	Mario's Southside Saloon	-79.9828	40.4288	NA	31	43
2	Smokin Joe's	-79.9775	40.4287	NA	7	7
2	CrossFit Athletics	-79.9670	40.4261	NA	1	1
2	18th and East Carson Street	-79.9806	40.4288	NA	1	1
2	The jacuzzi tub	-79.9785	40.4274	NA	1	1
2	Fox Way Commons	-79.9809	40.4305	NA	1	1
2	Birmingham Bridge Tavern	-79.9646	40.4245	NA	3	3
2	Winghart's Whiskey & Burger Bar	-79.9831	40.4288	NA	17	21
2	Charlie Murdochs Dueling Piano Rock Show	-79.9882	40.4289	NA	4	5
2	Jimmy D's on Carson City Saloon	-79.9840	40.4290	NA	3	3
2	East Carson Street Pittsburgh	-79.9819	40.4286	NA	5	5
2	Stagioni	-79.9759	40.4285	NA	2	2
2	Karworski Tavern	-79.9717	40.4264	NA	1	1
2	OTB Bicycle Cafe	-79.9690	40.4276	NA	15	22
2	toolshed 2	-79.9808	40.4275	NA	1	1
2	Acacia	-79.9759	40.4286	NA	9	12
2	The Cheesecake Factory	-79.9654	40.4282	NA	44	50
2	Rothrock's Kung Fu & Tai Chi	-79.9714	40.4281	NA	1	1
2	Ibiza Wine and Tapas Restaurant	-79.9735	40.4281	NA	1	1
2	Fat Head's Saloon	-79.9801	40.4290	NA	1	1
2	Clear Story Studio	-79.9777	40.4297	NA	1	1
2	Local Bar + Kitchen	-79.9828	40.4290	NA	1	1
2	SouthSide Works Cinema	-79.9658	40.4278	NA	26	34
2	Primanti Brothers South Side Tattoo	-79.9742	40.4284	NA	13	13
2	Aerie	-79.9666	40.4274	NA	1	1
2	the government	-79.9808	40.4275	NA	2	2
2	Pizza Sola	-79.9834	40.4289	NA	1	1
2	Delanie's Coffee	-79.9807	40.4288	NA	2	2
2	Holiday Inn Express Hotel & Suites Pittsburgh-South Side	-79.9870	40.4295	NA	1	1
2	American Eagle Outfitters HQ	-79.9628	40.4276	NA	1	1
2	Rita's Italian Ice Southside	-79.9698	40.4279	NA	1	1
2	Southside Steaks	-79.9776	40.4286	NA	2	2
2	South Side	-79.9800	40.4287	NA	6	7
2	Super Suds Laundromat	-79.9764	40.4301	NA	1	1
2	In my dreams...	-79.9782	40.4286	NA	1	1
2	PREGAME	-79.9834	40.4277	NA	1	1
2	Gmiter Funeral Home	-79.9835	40.4273	NA	1	1
2	Fat Head's Saloon	-79.9804	40.4289	NA	58	75
2	Southside River Trail	-79.9746	40.4310	NA	1	1
2	Hofbrauhaus Pittsburgh	-79.9645	40.4288	NA	1	1
2	Fat Head's Saloon	-79.9804	40.4287	NA	1	1
2	Crazy Mocha	-79.9656	40.4262	NA	5	8
2	Club Cafe	-79.9865	40.4289	NA	1	2
2	Apsara Cafe	-79.9818	40.4288	NA	1	1
2	McCormick & Schmick's	-79.9668	40.4280	NA	4	4
2	Goodwill	-79.9668	40.4269	NA	1	1
3	Consol Energy Center	-79.9895	40.4397	NA	18	24
3	Duquesne Union Starbucks	-79.9907	40.4369	NA	2	34
3	Three Rivers Nephrology	-79.9894	40.4387	NA	1	1
3	CONSOL Energy Center	-79.9893	40.4395	NA	165	324
3	Yes	-79.9893	40.4395	NA	1	1
3	DoubleTree By Hilton Pittsburgh Downtown	-79.9940	40.4405	NA	1	1
3	Pittsburgh Penguins	-79.9897	40.4397	NA	2	2
3	Des Places Hall	-79.9873	40.4365	NA	1	1
3	Trib Tron	-79.9897	40.4408	NA	1	1
3	stop drop and roll	-79.9880	40.4353	NA	1	1
3	Duquesne Student Union	-79.9909	40.4368	NA	4	12
3	China Wok	-79.9889	40.4388	NA	1	1
3	Duquesne Dining	-79.9903	40.4363	NA	1	9
3	Duquesne University Bookstore	-79.9909	40.4373	NA	1	1
3	A.J. Palumbo Center	-79.9880	40.4376	NA	3	3
3	UPMC Mercy Inpatient Rehab	-79.9861	40.4370	NA	1	3
3	Cambria Suites	-79.9881	40.4402	NA	6	6
3	Duquesne Towers	-79.9888	40.4355	NA	1	18
3	my squirrel sistas	-79.9928	40.4369	NA	1	1
3	Coffee Tree; Duquesne Law School	-79.9918	40.4366	NA	1	1
3	Aces And Deuces Lounge	-79.9867	40.4385	NA	1	2
3	hub	-79.9851	40.4372	NA	1	1
3	UPMC Mercy	-79.9853	40.4365	NA	1	1
3	powered by Reebok	-79.9894	40.4395	NA	1	4
3	Pizza Milano	-79.9881	40.4385	NA	14	24
3	UPMC Mercy	-79.9861	40.4371	NA	3	4
3	Captain Morgan Club	-79.9899	40.4399	NA	1	1
3	Consol Energy Center	-79.9902	40.4391	NA	2	2
3	Allegheny County Jail	-79.9926	40.4345	NA	1	1
3	TGI Fridays	-79.9901	40.4388	NA	9	9
3	10th Street Bridge	-79.9892	40.4326	NA	4	5
3	Duquesne Dining- Options Food Court	-79.9903	40.4363	NA	1	2
3	Duquesne University	-79.9919	40.4361	NA	1	9
3	Pizza Milano	-79.9880	40.4386	NA	1	1
3	Duquesne University	-79.9905	40.4368	NA	5	5
3	Duquesne University- Bayer Hall	-79.9922	40.4358	NA	1	1
3	Cambria Suites Pittsburgh	-79.9880	40.4403	NA	1	1
3	Pittsburgh Marriott City Center	-79.9912	40.4398	NA	2	3
3	Duquesne University- Mellon Hall	-79.9911	40.4357	NA	1	14
3	First Niagara Club	-79.9901	40.4399	NA	1	1
3	2nd Ave & OP 10th Street Bridge: Outbound	-79.9897	40.4343	NA	1	1
3	TGI Friday's	-79.9901	40.4389	NA	1	1
3	East Parking Lot	-79.9886	40.4418	NA	1	1
3	Shale's Cafe	-79.9884	40.4385	NA	1	2
3	Duquesne University	-79.9909	40.4369	NA	2	5
3	St. Ann Hall	-79.9875	40.4361	NA	1	2
3	Duquesne University Penthouse Assumption Hall	-79.9869	40.4353	NA	1	1
3	Burgatory	-79.9898	40.4399	NA	1	1
3	The Steelhead Brasserie & Wine Bar	-79.9922	40.4402	NA	1	1
3	Rockwell Hall	-79.9937	40.4377	NA	2	4
3	Duquesne University Power Center Ballroom	-79.9907	40.4380	NA	2	16
3	Sammy's	-79.9951	40.4382	NA	1	1
3	Lexus Club	-79.9899	40.4400	NA	3	5
3	Duquesne University Old Main	-79.9928	40.4359	NA	1	1
3	Pittsburgh Chest Physicians	-79.9867	40.4364	NA	1	1
3	Pittsburgh Penguins	-79.9897	40.4396	NA	5	5
3	Hill District	-79.9860	40.4418	NA	1	1
3	Tailgaters Sports Bar & Grill	-79.9870	40.4404	NA	2	2
3	Pittsburgh Penguins Foundation Silent Auction	-79.9904	40.4399	NA	1	4
3	PensGear	-79.9894	40.4395	NA	1	1
3	Labor Day Parade	-79.9873	40.4411	NA	1	1
3	Mario Lemieux 6.6k starting line	-79.9868	40.4400	NA	1	1
3	College Hall	-79.9901	40.4367	NA	2	14
3	Duquesne University Power Center Gym	-79.9906	40.4379	NA	4	56
3	Duquesne University	-79.9910	40.4371	NA	2	7
3	Consol Energy Center	-79.9893	40.4400	NA	1	1
3	Life's Work	-79.9880	40.4381	NA	1	1
3	Mario Lemieux 6.6k	-79.9866	40.4418	NA	2	2
3	Starbucks	-79.9907	40.4368	NA	3	16
3	Brottier Hall	-79.9933	40.4375	NA	2	2
3	CONSOL Energy Center	-79.9897	40.4398	NA	3	3
3	Pittsburgh	-79.9878	40.4363	NA	1	1
3	City of Pittsburgh	-79.9906	40.4416	NA	17	18
3	Duquesne University	-79.9906	40.4375	NA	1	1
3	Consol Energy Center	-79.9897	40.4398	NA	12	13
3	Duquesne University	-79.9909	40.4366	NA	1	1
3	Duquesne Fishbowl	-79.9911	40.4370	NA	1	1
3	Washington Plaza	-79.9867	40.4406	NA	1	1
3	Pittsburgh!	-79.9920	40.4386	NA	3	3
3	at Duquesne University Gumberg Library	-79.9913	40.4372	NA	3	5
3	Mario Lemieux Statue Le Magnifique	-79.9903	40.4403	NA	2	2
3	South Lot Parking CEC	-79.9904	40.4411	NA	1	1
3	Pittsburgh Penguins Hockey	-79.9905	40.4400	NA	1	1
3	Pittsburgh Marriott City Center	-79.9921	40.4400	NA	2	2
3	City View Apartments	-79.9864	40.4401	NA	1	1
4	General Robinson & Federal	-80.0044	40.4482	NA	1	1
4	Roberto Clemente Bridge	-80.0033	40.4456	NA	8	10
4	PBC Grill PNC Park Club Level	-80.0064	40.4473	NA	20	21
4	SpringHill Suites	-80.0047	40.4484	NA	1	1
4	River by PNC park	-80.0057	40.4457	NA	1	1
4	Clark Building Parking Lot	-80.0087	40.4486	NA	1	1
4	Roberto Clemente Bridge	-80.0032	40.4449	NA	5	6
4	Allegheny Center Mall	-80.0046	40.4510	NA	1	1
4	Roberto Clemente Statue	-80.0041	40.4470	NA	1	1
4	BZ Bar & Grill	-80.0042	40.4482	NA	1	1
4	Mexico	-80.0032	40.4496	NA	1	1
4	Three Rivers Heritage Trail	-80.0028	40.4469	NA	4	6
4	North Shore Bike Trail	-80.0024	40.4476	NA	1	1
4	PNC Park	-80.0054	40.4474	NA	1	1
4	Pnc Ballpark	-80.0049	40.4466	NA	3	3
4	Blue Lot 7G	-80.0042	40.4492	NA	1	1
4	US Post Office	-80.0052	40.4500	NA	1	1
4	Residence Inn	-80.0072	40.4480	NA	4	13
4	Budweiser Bowtie Bar	-80.0061	40.4461	NA	1	1
4	Ninth St Bridge	-79.9998	40.4464	NA	1	1
4	Steel City Showdown	-80.0043	40.4480	NA	1	1
4	Dominic's Famous Deli & Bottle Shop	-80.0041	40.4478	NA	3	3
4	Roberto Clemente Bridge	-80.0033	40.4453	NA	3	3
4	Mullen's Bar & Grill	-80.0040	40.4484	NA	1	1
4	PNC Park Pittsburgh Pirates	-80.0056	40.4476	NA	23	25
4	Alcoa Pittsburgh Federal Credit Union	-80.0033	40.4483	NA	1	1
4	The Andy Warhol Museum	-80.0025	40.4484	NA	3	3
4	Smith Brothers Agency	-80.0039	40.4481	NA	1	1
4	Allegheny River	-80.0054	40.4451	NA	1	1
4	The Warhol: Store	-80.0021	40.4486	NA	2	4
4	Clarks Parking	-80.0091	40.4484	NA	1	1
4	PNC Park Box Office	-80.0047	40.4481	NA	1	1
4	Mullens Bar & Grill	-80.0041	40.4484	NA	24	26
4	Port Authority North Side Station	-80.0043	40.4482	NA	1	1
4	Kayak Pittsburgh	-80.0038	40.4470	NA	1	1
4	Residence Inn Pittsburgh North Shore	-80.0074	40.4479	NA	4	4
4	Primanti Bros.	-80.0059	40.4469	NA	1	1
4	the Ohio State Alumni meetup	-80.0041	40.4484	NA	1	1
4	Manny's BBQ	-80.0048	40.4464	NA	1	1
4	Lacock St Underpass	-80.0030	40.4505	NA	1	1
4	Majestic Clubhouse Store	-80.0058	40.4474	NA	1	1
4	PNC Park	-80.0053	40.4478	NA	1	1
4	PNC Park	-80.0074	40.4467	NA	2	2
4	Blue Lot 7F	-80.0050	40.4481	NA	1	1
4	George L Wilson Co.	-80.0012	40.4490	NA	1	2
4	russell senate office building	-80.0083	40.4488	NA	1	1
4	6th Street Bridge	-80.0030	40.4446	NA	1	1
4	Allegheny Landing	-80.0037	40.4471	NA	1	1
4	Andy Warhol Bridge	-80.0015	40.4462	NA	5	5
4	Andy Warhol Bridge	-80.0014	40.4461	NA	4	4
4	Pittsburgh Pirates Baseball	-80.0060	40.4464	NA	1	2
4	B Z Bar and Grill	-80.0042	40.4482	NA	10	11
4	Roberto Clemente Statue	-80.0040	40.4468	NA	2	2
4	Tailgate Party	-80.0010	40.4490	NA	1	1
4	three rivers arts festival	-80.0042	40.4462	NA	1	1
4	Lexus Club	-80.0068	40.4478	NA	1	1
4	The Beer Market	-80.0041	40.4478	NA	30	35
4	Holy Trinity Lutheran Church	-80.0082	40.4489	NA	1	1
4	Trib Total Media	-80.0086	40.4489	NA	1	7
4	Soho	-80.0045	40.4483	NA	9	9
4	F.N.B. Corporation	-80.0035	40.4479	NA	1	1
4	Allegheny River	-79.9997	40.4470	NA	2	2
4	Willie Stargell Statue	-80.0040	40.4476	NA	2	2
4	Federal Street	-80.0042	40.4478	NA	1	1
4	McFadden's	-80.0075	40.4466	NA	11	12
4	Pittsburgh Baseball Club	-80.0065	40.4473	NA	4	4
4	B Z Bar and Grill	-80.0042	40.4481	NA	1	1
4	Atria's Restaurant and Tavern	-80.0040	40.4472	NA	8	8
4	The Andy Warhol Museum	-80.0023	40.4485	NA	76	86
4	Eco Bistro	-80.0054	40.4509	NA	1	1
4	Foreland Home	-80.0032	40.4496	NA	1	189
4	Andy Warhol Bridge	-80.0010	40.4460	NA	1	1
4	Kayak Pittsburgh Pirates Baseball	-80.0059	40.4468	NA	4	4
4	Burgh	-80.0065	40.4435	NA	1	1
4	Parking Red 5A	-80.0082	40.4478	NA	1	1
4	Clark Bar & Grill	-80.0085	40.4488	NA	2	2
4	PNC Park	-80.0063	40.4472	NA	18	20
4	BNY Mellon New Music Stage AE	-80.0035	40.4460	NA	13	13
4	Smithfield United Church Of Christ	-80.0077	40.4490	NA	1	3
4	PNC Park	-80.0056	40.4469	NA	292	485
4	Smithfield United Church Of Christ	-80.0082	40.4489	NA	2	2
4	Diamond Pizza	-80.0045	40.4473	NA	2	4
4	Rachel Carson Bridge	-79.9998	40.4467	NA	3	3
4	Pittsburgh Kids Network	-80.0038	40.4481	NA	1	1
4	North Shore Bike Trail	-80.0024	40.4474	NA	1	1
4	The Color Run Pittsburgh	-80.0076	40.4476	NA	1	2
4	BZ Bar and Grill	-80.0042	40.4482	NA	1	1
4	Luxury Suites at PNC Park	-80.0063	40.4471	NA	55	80
5	Starbucks	-80.0155	40.4503	NA	1	1
5	North Side T Station	-80.0136	40.4465	NA	1	1
5	Asiago's Tuscan Italian	-80.0114	40.4459	NA	1	1
5	BestConcertEver	-80.0189	40.4477	NA	1	1
5	Nina And The Pinta	-80.0118	40.4459	NA	1	1
5	Heinz Field Pittsburgh Steelers	-80.0160	40.4475	NA	1	1
5	CCAC Library Building	-80.0133	40.4496	NA	1	6
5	Pittsburgh Heritage Trail	-80.0157	40.4467	NA	1	1
5	Stage AE	-80.0123	40.4463	NA	7	8
5	CCAC Milton Hall	-80.0139	40.4494	NA	1	8
5	promise im not naked	-80.0134	40.4452	NA	1	1
5	ShalerHeinz Field	-80.0169	40.4477	NA	1	1
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	1	7
5	on the river at Heinz Field	-80.0142	40.4447	NA	1	1
5	Heinz Stadium Gold Lot 1	-80.0127	40.4473	NA	1	1
5	Stage AE	-80.0126	40.4461	NA	3	3
5	CCAC Allegheny Campus	-80.0134	40.4497	NA	1	16
5	North Shore Riverfront Park and Trail	-80.0120	40.4453	NA	2	3
5	PNC Gold parking Lot	-80.0103	40.4469	NA	1	1
5	North Shore	-80.0123	40.4480	NA	1	1
5	Three Rivers Water Steps	-80.0085	40.4456	NA	1	1
5	CCAC Library Building	-80.0136	40.4497	NA	1	1
5	Heinz Field	-80.0159	40.4461	NA	4	6
5	Lst 325	-80.0146	40.4447	NA	1	1
5	& Eatery	-80.0106	40.4458	NA	22	22
5	Hyatt Place Pittsburgh/North Shore	-80.0090	40.4467	NA	6	7
5	Carnegie Science Center	-80.0178	40.4457	NA	27	31
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	10	20
5	CCAC Foerster Student Services Center	-80.0148	40.4500	NA	1	3
5	Taylor Swift Concert	-80.0157	40.4465	NA	1	1
5	K. Leroy Irvis Science Center	-80.0153	40.4493	NA	1	2
5	Mr. Rogers Memorial	-80.0121	40.4456	NA	1	1
5	Downtown/ Northshore	-80.0131	40.4450	NA	1	1
5	Tilted Kilt Pittsburgh	-80.0107	40.4459	NA	2	2
5	Burgatory	-80.0109	40.4462	NA	2	2
5	CCAC Allegheny Campus	-80.0130	40.4493	NA	2	2
5	River Walk	-80.0083	40.4455	NA	1	1
5	CCAC Forester Student Services Center	-80.0148	40.4500	NA	1	13
5	North Shore Riverfront Park and Trail	-80.0090	40.4465	NA	1	1
5	Heinz Field Stadium	-80.0158	40.4468	NA	52	60
5	Carnegie Science Center	-80.0184	40.4460	NA	3	4
5	North Shore Riverfront Park and Trail	-80.0094	40.4464	NA	1	1
5	Rivertowne North Shore	-80.0105	40.4458	NA	19	26
5	Highmark Sportsworks at Carnegie Science Center	-80.0184	40.4464	NA	1	1
5	General Robinson Garage	-80.0097	40.4476	NA	1	1
5	Heinz Field Suite Level	-80.0158	40.4467	NA	40	45
5	Rib Fest	-80.0139	40.4469	NA	1	1
5	Mr. Rogers Memorial	-80.0139	40.4449	NA	1	1
5	Heniz Feild	-80.0166	40.4470	NA	1	1
5	USS Requin	-80.0184	40.4454	NA	1	1
5	Century 3 Mall	-80.0156	40.4463	NA	1	1
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	1	65
5	Immaculate Reception Monument	-80.0129	40.4469	NA	1	1
5	Southwestern Pennsylvania World War II Memorial	-80.0120	40.4457	NA	1	1
5	Gold Lot 1	-80.0121	40.4472	NA	1	2
5	March Of Dimes	-80.0131	40.4468	NA	1	1
5	Art Rooney Ave.	-80.0139	40.4458	NA	1	1
5	Port Authority Allegheny Station	-80.0175	40.4480	NA	6	13
5	Rangos Omnimax Theater	-80.0181	40.4457	NA	2	2
5	Hyde Park Steakhouse	-80.0085	40.4465	NA	1	1
5	Jerome Bettis' Grille 36	-80.0117	40.4456	NA	29	30
5	North Shore	-80.0090	40.4470	NA	1	1
5	Riverwalk	-80.0103	40.4456	NA	1	1
5	Port Authority North Side Station	-80.0095	40.4480	NA	1	2
5	5K Start	-80.0088	40.4473	NA	1	1
5	Jerome Bettis' Grille 36	-80.0117	40.4457	NA	3	3
5	Riverwalk	-80.0108	40.4454	NA	1	1
5	Police Memorial	-80.0135	40.4450	NA	1	1
5	Heinz Feild	-80.0151	40.4475	NA	1	1
5	Heintz Field-Pittsburgh	-80.0085	40.4474	NA	1	2
5	Miniature Railroad & Village	-80.0184	40.4460	NA	1	2
5	CCAC Allegheny Campus	-80.0141	40.4498	NA	1	1
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	1	10
5	Steelers Heinz Stadium	-80.0128	40.4455	NA	2	2
5	Living the suite life	-80.0130	40.4482	NA	1	1
5	K. Leroy Irvis Science Center	-80.0151	40.4498	NA	2	2
5	CCAC Parking Lot	-80.0158	40.4501	NA	1	1
5	CCAC Library Building	-80.0132	40.4498	NA	1	7
6	B&T Nail Design	-79.9237	40.4607	NA	1	1
6	Whole Foods Market	-79.9290	40.4584	NA	2	2
6	AlphaLab	-79.9235	40.4620	NA	1	1
6	Shadyside Hospital Cafeteria	-79.9412	40.4542	NA	1	1
6	Top Gear Bicycle Shop	-79.9268	40.4593	NA	2	2
6	Bagel Factory	-79.9301	40.4566	NA	1	2
6	Point Breeze	-79.9219	40.4544	NA	1	1
6	The Shop In East Liberty Family Health Care Center	-79.9241	40.4629	NA	1	10
6	UPMC Pain Medicine Centre Commons	-79.9325	40.4576	NA	1	1
6	Paris 66	-79.9242	40.4599	NA	1	1
6	Market District Shadyside	-79.9347	40.4563	NA	2	2
6	AAA Motor Vehicles East Liberty	-79.9274	40.4597	NA	1	1
6	Hey Betty	-79.9276	40.4580	NA	1	1
6	Allegheny Chesapeake Physical Therapy Eastside Office	-79.9309	40.4590	NA	1	1
6	Calvary Episcopal Church	-79.9220	40.4564	NA	1	1
6	Starbucks	-79.9221	40.4604	NA	1	1
6	Giant Eagle Market District Supermarket	-79.9348	40.4566	NA	7	18
6	East Liberty	-79.9225	40.4605	NA	1	1
6	Casbah	-79.9249	40.4582	NA	1	1
6	Shadyside Medical Building	-79.9409	40.4544	NA	2	2
6	Thrill Mill	-79.9236	40.4618	NA	2	4
6	Orangetheory Fitness	-79.9270	40.4620	NA	1	1
6	PA Wine & Spirits	-79.9266	40.4590	NA	1	1
