clid	venue	lon	lat	category	user	year	doy	dow	hour	txt
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	157	5	12	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	160	1	12	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	162	3	12	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	163	4	12	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	167	1	12	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	168	2	12	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	169	3	10	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Heinz Field Parking Lot	-80.0123	40.4476	NA	12thmanTim	2014	170	4	10	I'm at Heinz Field Parking Lot (Pittsburgh, PA)
5	Art Rooney Ave.	-80.0139	40.4458	NA	LongQHong	2014	311	5	10	Just posted a photo Art Rooney Ave.
5	Burgatory	-80.0109	40.4462	NA	acetwo2k5	2015	260	4	23	I'm at Burgatory in Pittsburgh, PA
5	Burgatory	-80.0109	40.4462	NA	BeautyandBalor	2015	282	5	21	I'm at Burgatory in Pittsburgh, PA
5	Riverwalk	-80.0103	40.4456	NA	kelsdoesnttweet	2014	168	2	6	I'm at Riverwalk (Pittsburgh, PA)
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	philsy28	2014	112	2	14	I'm at CCAC Allegheny Campus (Pittsburgh, PA)
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	philsy28	2014	114	4	13	I'm at CCAC Allegheny Campus (Pittsburgh, PA)
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	philsy28	2014	119	2	15	I'm at CCAC Allegheny Campus (Pittsburgh, PA)
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	philsy28	2014	120	3	15	I'm at CCAC Allegheny Campus (Pittsburgh, PA)
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	philsy28	2014	121	4	14	I'm at CCAC Allegheny Campus (Pittsburgh, PA) w/ 2 others
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	philsy28	2014	125	1	19	I'm at CCAC Allegheny Campus (Pittsburgh, PA)
5	CCAC Allegheny Campus	-80.0135	40.4495	NA	philsy28	2014	127	3	20	I'm at CCAC Allegheny Campus (Pittsburgh, PA)
5	North Shore Riverfront Park and Trail	-80.0094	40.4464	NA	OHHEY_ITSANNE	2015	17	6	17	Just posted a photo North Shore Riverfront Park and Trail
5	Hyde Park Steakhouse	-80.0085	40.4465	NA	coolc_412	2014	120	3	6	Just posted a photo Hyde Park Steakhouse
5	CCAC Allegheny Campus	-80.0141	40.4498	NA	baby_sirens	2015	282	5	3	I'm at CCAC Allegheny Campus in Pittsburgh, PA
5	Stage AE	-80.0126	40.4461	NA	fouxdafafa	2014	150	5	23	I'm at Stage AE for The Head and the Heart (Pittsburgh, PA) w/ 3 others
5	Stage AE	-80.0126	40.4461	NA	KatieAllOver	2015	141	4	19	I'm at Stage AE for Rockstar Energy Presents ALL TIME LOW: The Future Hearts Tour in Pittsburgh, PA
5	Stage AE	-80.0126	40.4461	NA	ericguerrero	2014	69	1	2	Just posted a photo Stage AE
5	Asiago's Tuscan Italian	-80.0114	40.4459	NA	Thea_Mae	2015	274	4	20	I'm at Asiago's Tuscan Italian in Pittsburgh, PA
5	Starbucks	-80.0155	40.4503	NA	H0tNFun	2015	269	6	19	I'm at Starbucks in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	PyrateCmdr	2014	51	4	18	I'm at Senator John Heinz (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	12thmanTim	2014	57	3	14	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	DeanneZatko	2014	61	0	22	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	mrsdiehlio	2014	73	5	17	I'm at Heinz Field (Pittsburgh, PA) [pic]:
5	Heinz Field Stadium	-80.0158	40.4468	NA	LucyLu226	2014	74	6	15	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	GiseleColaco	2014	74	6	20	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	12thmanTim	2014	86	4	13	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	jcernelli	2014	102	6	17	I'm at Senator John Heinz (Pittsburgh, PA) w/ 8 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	sjlarkin	2014	114	4	13	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	blackknighth7	2014	116	6	14	I'm at Senator John Heinz (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	OneLove_84	2014	130	6	13	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	Thirsch2	2014	130	6	17	I'm at Heinz Field (Pittsburgh, PA) w/ 22 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	IPhillyBoy2011	2014	133	2	3	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	IPhillyBoy2011	2014	133	2	3	I'm at Senator John Heinz (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	IPhillyBoy2011	2014	135	4	12	I'm at Senator John Heinz (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	AlejandraDD	2014	144	6	17	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	12thmanTim	2014	155	3	12	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	gregpruitt	2014	156	4	2	I'm at Senator John Heinz (Pittsburgh, PA) w/ 2 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	joncmu	2014	165	6	13	I'm at Heinz Field (Pittsburgh, PA) w/ 9 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	dangreenwald	2014	165	6	23	I'm at Senator John Heinz (Pittsburgh, PA) w/ 3 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	ScoutoFinch	2014	170	4	17	I'm at Heinz Field (Pittsburgh, PA) w/ 4 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	DannyBoy4T5	2014	171	5	14	I'm at Heinz Field (Pittsburgh, PA) w/ 2 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	joncmu	2014	172	6	16	I'm at Senator John Heinz (Pittsburgh, PA) w/ 5 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	DannyBoy4T5	2014	172	6	17	I'm at Heinz Field for Luke Bryan - That's My Kind of Night Tour 2014 (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	ReedySplash	2014	172	6	21	I'm at Heinz Field for Luke Bryan - That's My Kind of Night Tour 2014 (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	LouTang16	2014	172	6	21	I'm at Heinz Field for Luke Bryan - That's My Kind of Night Tour 2014 w/
5	Heinz Field Stadium	-80.0158	40.4468	NA	djFlem	2014	172	6	22	I'm at Heinz Field for Luke Bryan - That's My Kind of Night Tour 2014 (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	happytexasmom	2014	172	6	22	I'm at Heinz Field for Luke Bryan - That's My Kind of Night Tour 2014 (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	djshane	2014	172	6	23	I'm at Heinz Field (Pittsburgh, PA) w/ 114 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	earearearin	2014	172	6	23	I'm at Heinz Field for Luke Bryan - That's My Kind of Night Tour 2014 (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	12thmanTim	2014	174	1	12	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	d0o0fy	2014	177	4	18	I'm at Senator John Heinz w/
5	Heinz Field Stadium	-80.0158	40.4468	NA	JasonSudbury	2014	179	6	0	I'm at Senator John Heinz (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	LolaAM	2014	197	3	14	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	TOOBEHUGE	2014	200	6	13	I'm at Heinz Field (Pittsburgh, PA)
5	Heinz Field Stadium	-80.0158	40.4468	NA	Gentta	2014	208	0	18	I'm at Heinz Field for Guinness International Champions Cup vs. Ac Milan (Pittsburgh, PA) w/ 16 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	jeffcowles	2014	208	0	18	I'm at Heinz Field for Guinness International Champions Cup vs. Ac Milan (Pittsburgh, PA) w/ 28 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	jesseferencz	2014	208	0	19	I'm at Heinz Field for Guinness International Champions Cup vs. Ac Milan (Pittsburgh, PA) w/ 100 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	leon_zx	2014	208	0	20	I'm at Heinz Field for Guinness International Champions Cup vs. Ac Milan (Pittsburgh, PA) w/ 160 others
5	Heinz Field Stadium	-80.0158	40.4468	NA	Awwatchdog1	2014	222	0	14	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	KristinNSN	2014	240	4	22	I'm at Heinz Field for Carolina Panthers vs Pittsburgh Steelers in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	PittsburghFred	2014	240	4	23	I'm at Heinz Field for Carolina Panthers vs Pittsburgh Steelers in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	GlamandGraffiti	2014	242	6	16	I'm at Heinz Field in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	buseyelce	2014	243	0	17	I'm at Heinz Field in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	daniellejc	2014	244	1	0	I'm at Heinz Field for Heinz Field Rib Fest in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	bethsheba1	2014	244	1	11	I'm at Heinz Field in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	SNova252	2014	248	5	3	I'm at Heinz Field in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	Bkd4691	2014	319	6	20	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	hamdanksa	2014	330	3	15	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	kerryleemay	2015	45	6	18	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	crsy	2015	185	6	16	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	ficmacdady	2015	194	1	17	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	BrianSkripac	2015	195	2	17	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	chadkesich	2015	241	6	22	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	Bryce_S	2015	282	5	14	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	BillPowell92	2015	284	0	17	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	mindwarm	2015	297	6	16	I'm at Senator John Heinz in Pittsburgh, PA
5	Heinz Field Stadium	-80.0158	40.4468	NA	lyd_wright	2014	105	2	1	Just posted a photo Heinz Field
5	Heinz Field Stadium	-80.0158	40.4468	NA	MarcSmith13	2015	274	4	10	Just posted a photo Heinz Field Stadium
5	Heinz Field Stadium	-80.0158	40.4468	NA	MarcSmith13	2015	274	4	10	Just posted a photo Heinz Field Stadium
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	44	4	20	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	51	4	18	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	86	4	13	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	91	2	15	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	95	6	16	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	105	2	15	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	114	4	13	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	CCAC Milton Hall	-80.0139	40.4494	NA	philsy28	2014	127	3	20	I'm at CCAC Milton Hall (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	58	4	17	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	71	3	19	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	77	2	18	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	78	3	17	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	84	2	18	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	86	4	17	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	91	2	15	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	92	3	17	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	98	2	18	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0152	40.4495	NA	philsy28	2014	100	4	17	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	Taylor Swift Concert	-80.0157	40.4465	NA	kristen_morello	2015	158	0	0	Just posted a photo Taylor Swift Concert
5	K. Leroy Irvis Science Center	-80.0151	40.4498	NA	philsy28	2014	113	3	18	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0151	40.4498	NA	pure_wings	2015	20	2	22	I'm at K. Leroy Irvis Science Center in Pittsburgh, PA
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	31	5	1	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	kpowell	2014	49	2	23	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	66	5	21	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	73	5	20	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	JimJensen3	2014	78	3	16	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	91	2	0	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	91	2	20	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	jrmpix	2014	97	1	23	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	jrmpix	2014	107	4	23	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	109	6	22	I'm at Hyde Park Steakhouse (Pittsburgh, PA) w/ 2 others
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	133	2	14	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	THEPET17	2014	139	1	23	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	IPhillyBoy2011	2014	156	4	12	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	166	0	20	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	175	2	19	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	gelaterrano	2014	191	4	19	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	jessbrown	2014	241	5	23	I'm at Hyde Park Steakhouse in Pittsburgh, PA
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	chadkesich	2015	14	3	1	I'm at Hyde Park Steakhouse in Pittsburgh, PA
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	RachelElizaFall	2015	201	1	23	I'm at Hyde Park Steakhouse in Pittsburgh, PA
5	Hyde Park Steakhouse	-80.0080	40.4462	NA	slainte48	2015	210	3	21	I'm at Hyde Park Steakhouse in Pittsburgh, PA
5	Heinz Field Suite Level	-80.0158	40.4467	NA	aashtinn	2015	235	0	16	I'm at Heinz Field Suite Level in Pittsburgh, PA
5	Heinz Field Suite Level	-80.0158	40.4467	NA	symptom77	2014	130	6	21	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	alyssa_smith95	2014	138	0	21	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	jaruesink	2014	157	5	15	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	Teylore	2014	293	1	23	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	Teylore	2014	293	1	23	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	TylerTomasino	2014	294	2	2	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	ErinConwell	2014	299	0	21	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	jcourtemanche25	2014	305	6	17	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	Double_A_066	2014	307	1	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	mdyoder	2014	362	0	20	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	anthgulino	2015	4	0	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	neugs28	2015	4	0	1	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	willjbolin	2015	4	0	3	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	hannahh914	2015	157	6	22	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	nicola_jupena	2015	157	6	23	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	nicola_jupena	2015	158	0	4	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	hdelien	2015	235	0	16	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	jmarie1313	2015	235	0	17	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	jcartiff	2015	235	0	19	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	jcartiff	2015	235	0	19	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	Dacho5n1	2015	235	0	20	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	viennahowat	2015	235	0	22	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	xHaleyBelle	2015	247	5	1	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	emily4732	2015	248	6	1	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	travbeat	2015	248	6	23	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	KristenHuggler	2015	249	0	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	zvogel525	2015	264	1	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	Conk36	2015	264	1	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	wendymo6	2015	274	4	23	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	JKSalzman	2015	275	5	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	SammieJo3782	2015	275	5	2	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	JayRose_	2015	275	5	4	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	JayRose_	2015	275	5	4	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	SUPERxSal	2015	275	5	15	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	Taelored	2015	283	6	19	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	smithjo	2015	285	1	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	steve5288	2015	302	4	21	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	NJLansberry	2015	303	5	0	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	wxrman	2015	305	0	17	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	wxrman	2015	305	0	17	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	patstew33	2015	305	0	20	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	ImJustDeV	2015	305	0	23	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	jahedglin	2015	306	1	1	Just posted a photo Heinz Field
5	Heinz Field Suite Level	-80.0158	40.4467	NA	Chiusy	2015	307	2	13	Just posted a photo Heinz Field
5	North Shore Riverfront Park and Trail	-80.0120	40.4453	NA	worldfamouswrap	2014	207	6	19	Just posted a photo North Shore Riverfront Park and Trail
5	North Shore Riverfront Park and Trail	-80.0120	40.4453	NA	JoshLouie	2014	248	5	0	Just posted a photo North Shore Riverfront Park and Trail
5	North Shore Riverfront Park and Trail	-80.0120	40.4453	NA	JoshLouie	2014	289	4	22	Just posted a photo North Shore Riverfront Park and Trail
5	Rib Fest	-80.0139	40.4469	NA	chuck629	2015	249	0	19	I'm at Rib Fest in Pittsburgh, PA
5	Tilted Kilt Pittsburgh	-80.0107	40.4459	NA	SevTST	2014	111	1	22	Just posted a photo Tilted Kilt Pittsburgh
5	Tilted Kilt Pittsburgh	-80.0107	40.4459	NA	campuscop2003	2015	284	0	21	Just posted a photo Tilted Kilt Pittsburgh
5	Lst 325	-80.0146	40.4447	NA	kjv89	2015	249	0	18	Just posted a photo Lst 325
5	USS Requin	-80.0184	40.4454	NA	MudpiesandTiara	2015	142	5	17	I'm at USS Requin in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	NA	the_vic_mik	2014	33	0	3	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	Nikki14ek	2014	39	6	3	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	BurghJacks	2014	43	3	17	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	gelaterrano	2014	48	1	2	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	gelaterrano	2014	54	0	4	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	philsy28	2014	68	0	1	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 3 others
5	Rivertowne North Shore	-80.0105	40.4458	NA	chelsrice21	2014	68	0	4	I'm at Rivertowne North Shore w/
5	Rivertowne North Shore	-80.0105	40.4458	NA	ChristiKusic	2014	90	1	20	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 3 others
5	Rivertowne North Shore	-80.0105	40.4458	NA	jasondensmore	2014	94	5	22	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 2 others
5	Rivertowne North Shore	-80.0105	40.4458	NA	BurghJacks	2014	107	4	16	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	gelaterrano	2014	117	0	4	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	gelaterrano	2014	138	0	5	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	gelaterrano	2014	146	1	20	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	BAVars914	2014	153	1	2	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	BAVars914	2014	185	5	18	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	gelaterrano	2014	193	6	3	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	NA	bssheckler	2014	202	1	0	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 3 others
5	Rivertowne North Shore	-80.0105	40.4458	NA	Cliqueasaurus	2014	324	4	23	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	NA	Torborrrr7	2014	364	2	2	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	NA	Morgan24Lynn	2015	42	3	17	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	NA	BurghBeerGuy	2015	156	5	21	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	NA	jordank66	2015	185	6	20	I'm at Rivertowne North Shore in Pittsburgh, PA
