venue	lon	lat	senti	txt
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.200	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA) w/ 2 others
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.200	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA w/
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.238	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA)
Carnegie Museum Of Natural History	-79.9505	40.4434	0.200	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA) w/ 3 others
Carnegie Museum Of Natural History	-79.9505	40.4434	0.238	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA)
Carnegie Museum Of Natural History	-79.9505	40.4434	0.294	I'm at Carnegie Museum Of Natural History -
Carnegie Museum Of Natural History	-79.9505	40.4434	0.238	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA)
Carnegie Museum Of Natural History	-79.9505	40.4434	0.200	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA) w/ 2 others
Carnegie Museum Of Natural History	-79.9505	40.4434	0.238	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA)
Carnegie Museum Of Natural History	-79.9505	40.4434	0.238	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA)
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.238	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA)
Carnegie Museum Of Natural History	-79.9505	40.4434	0.238	I'm at Carnegie Museum Of Natural History - (Pittsburgh, PA)
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
Carnegie Museum Of Natural History	-79.9505	40.4434	0.217	I'm at Carnegie Museum Of Natural History - in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Ted 2 in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for The Martian in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for The Purge: Anarchy (Pittsburgh, PA) w/ 4 others
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Need for Speed 3D w/
SouthSide Works Cinema	-79.9651	40.4278	-0.184	I'm at SouthSide Works Cinema - for The Fault in Our Stars (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Edge of Tomorrow (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	-0.184	I'm at SouthSide Works Cinema - for The Fault in Our Stars (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Godzilla (Pittsburgh, PA) w/ 2 others
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Godzilla (Pittsburgh, PA) w/ 4 others
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Neighbors (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Captain America: The Winter Soldier (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for The Purge: Anarchy (Pittsburgh, PA) w/ 4 others
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Need for Speed 3D w/
SouthSide Works Cinema	-79.9651	40.4278	-0.184	I'm at SouthSide Works Cinema - for The Fault in Our Stars (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Edge of Tomorrow (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	-0.184	I'm at SouthSide Works Cinema - for The Fault in Our Stars (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Godzilla (Pittsburgh, PA) w/ 2 others
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Godzilla (Pittsburgh, PA) w/ 4 others
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Neighbors (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Captain America: The Winter Soldier (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - w/
SouthSide Works Cinema	-79.9651	40.4278	0.153	I'm at SouthSide Works Cinema - for Top Five in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.085	I'm at SouthSide Works Cinema for Fifty Shades of Grey in Pittsburgh, PA w/
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for RoboCop (Pittsburgh, PA) w/ 2 others
SouthSide Works Cinema	-79.9651	40.4278	0.185	I'm at SouthSide Works Cinema - for Think Like A Man Too (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for X-Men: Days of Future Past
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Divergent (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for X-Men: Days of Future Past in 3D
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Godzilla 3D (Pittsburgh, PA) w/ 5 others
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Captain America: The Winter Soldier
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for X-Men: Days of Future Past
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Ted 2 in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for The Wind Rises (Kazetachinu) (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for Transcendence (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema for The Other Woman (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for Godzilla (Pittsburgh, PA)
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for The Martian in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for The Martian in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for The Martian in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - for The Martian in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.000	I'm at SouthSide Works Cinema - in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	0.322	I'm at SouthSide Works Cinema - for The Amazing Spider-Man 2
SouthSide Works Cinema	-79.9651	40.4278	-0.385	I'm at SouthSide Works Cinema - for Mad Max: Fury Road in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	-0.385	I'm at SouthSide Works Cinema - for Mad Max: Fury Road in Pittsburgh, PA
SouthSide Works Cinema	-79.9651	40.4278	-0.259	I'm at SouthSide Works Cinema - for Horrible Bosses 2 in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.091	I'm at Hard Rock Cafe Pittsburgh for Sourmash and Stevie J Band (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.189	I'm at Hard Rock Cafe Pittsburgh w/
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.123	I'm at Hard Rock Cafe Pittsburgh for Mercury in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.080	I'm at Hard Rock Cafe Pittsburgh for Courrier, Melodime, Nameless in August and Nick Barilla (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 4 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.091	I'm at Hard Rock Cafe Pittsburgh for Steve Moakler, Cody Fry and See the Summer
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.091	I'm at Hard Rock Cafe Pittsburgh for Sourmash and Stevie J Band (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.189	I'm at Hard Rock Cafe Pittsburgh w/
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.149	I'm at Hard Rock Cafe Pittsburgh in Pittsburgh, PA
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 2 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.135	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA) w/ 3 others
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.167	I'm at Hard Rock Cafe Pittsburgh (Pittsburgh, PA)
Hard Rock Cafe Pittsburgh	-80.0048	40.4339	-0.104	I'm at Hard Rock Cafe Pittsburgh for Steel City Crue in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.143	I'm at The Smiling Moose for Anthony Raneri, Jon Bindley, Allison Weiss and The Swiss Army in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.273	I'm at The Smiling Moose (Pittsburgh, PA) w/ 2 others
The Smiling Moose	-79.9849	40.4288	0.150	I'm at The Smiling Moose for Red Hands, The Orphan the Poet and Instead of Sleeping (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.004	I'm at The Smiling Moose for The Soil &amp; the Sun, Flint Eastwood, The Mourning Woulds and Sun Hound (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.202	I'm at The Smiling Moose for Awkward Friend Dave, Before You, Our Family Portrait and Mount Royal w/
The Smiling Moose	-79.9849	40.4288	0.150	I'm at The Smiling Moose for Miss May I, For the Fallen Dreams, Like Father, New Vegas and 1 more w/
The Smiling Moose	-79.9849	40.4288	0.145	I'm at The Smiling Moose for Miss May I, For the Fallen Dreams, Like Father, New Vegas and 1 more (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.150	I'm at The Smiling Moose for Red Hands, The Orphan the Poet and Instead of Sleeping (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.004	I'm at The Smiling Moose for The Soil &amp; the Sun, Flint Eastwood, The Mourning Woulds and Sun Hound (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.202	I'm at The Smiling Moose for Awkward Friend Dave, Before You, Our Family Portrait and Mount Royal w/
The Smiling Moose	-79.9849	40.4288	0.150	I'm at The Smiling Moose for Miss May I, For the Fallen Dreams, Like Father, New Vegas and 1 more w/
The Smiling Moose	-79.9849	40.4288	0.145	I'm at The Smiling Moose for Miss May I, For the Fallen Dreams, Like Father, New Vegas and 1 more (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.375	I'm at The Smiling Moose for Delusions Of Grandeur, Save Us From the Archon and Greywalker in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.375	I'm at The Smiling Moose for Delusions Of Grandeur, Save Us From the Archon and Greywalker in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.333	I'm at The Smiling Moose (Pittsburgh, PA)
The Smiling Moose	-79.9849	40.4288	0.150	I'm at The Smiling Moose for Laura Stevenson, Blankets for Laura and Rchrd Prkr (Pittsburgh, PA) w/ 3 others
The Smiling Moose	-79.9849	40.4288	0.167	I'm at The Smiling Moose for Sinkane, Helado Negro and Universal Beat Union in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.224	I'm at The Smiling Moose for Uh Huh Baby Yeah, Lion in the Mane, Dreamcatcher (US) and The Next Month
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
The Smiling Moose	-79.9849	40.4288	0.300	I'm at The Smiling Moose in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Igudesman &amp; Joo in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for B.E. Taylor in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.200	I'm at Heinz Hall - for Luck Be a Lady + more (Pittsburgh, PA) w/ 4 others
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Ben Folds and Pittsburgh Symphony Orchestra
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Ben Folds and Pittsburgh Symphony Orchestra
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Pittsburgh Symphony Orchestra, Donald Runnicles and Stephen Hough
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA) w/ 9 others
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA) w/ 4 others
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA) w/ 3 others
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA)
