venue	lon	lat	checkin_n	user_n	doy_mode	dow_mode	hour_mode	senti_avg
Burger King_1	-80.0662	40.4951	2	2	2015	295	4	0.000
Dough Boy Statue	-79.9670	40.4629	2	1	2015	194	1	0.000
An SAP Company	-79.9998	40.4420	2	1	2014	112	2	0.000
Cibo	-79.8939	40.4328	2	1	2014	36	3	0.000
Turn 9 Westinghouse Fountain	-79.9434	40.4395	2	1	2014	27	1	0.000
Dentist	-79.9256	40.4941	2	1	2014	107	4	0.000
Definitely You	-79.9822	40.3670	2	1	2014	186	6	0.351
The Carlton Restaurant	-79.9959	40.4394	2	1	2015	194	1	0.000
Allegheny River_1	-79.9496	40.4885	2	1	2015	2	5	0.000
Walker's Pub	-79.9767	40.4276	2	2	2014	128	0	0.000
Concord Presbyterian Church	-79.9822	40.3951	2	1	2015	196	3	0.000
Casa Rasta	-79.9252	40.4601	2	1	2015	42	3	0.000
United Steelworkers Building	-80.0047	40.4396	2	1	2014	83	1	0.318
Loft	-79.9872	40.4495	2	1	2015	38	6	0.000
India Garden	-79.9550	40.4390	2	1	2014	117	0	0.000
Turner Cemetery	-79.9273	40.4208	2	1	2014	80	5	0.000
The Turtle	-79.8654	40.3887	2	1	2014	242	6	0.000
Deutschtown Square	-80.0026	40.4555	2	1	2014	125	1	0.000
Life's Work	-79.9880	40.4381	2	1	2014	51	4	0.000
Andys	-80.0019	40.4413	2	2	2014	173	0	0.000
The Neighbors Pool	-79.9791	40.3670	2	1	2014	140	2	0.000
Magee-Women's Hospital Of UPMC	-79.9607	40.4369	2	1	2014	108	5	0.000
Justun and crystals	-79.9473	40.4952	2	1	2014	317	4	0.000
Bicycle Heaven	-80.0327	40.4582	2	1	2015	144	0	0.320
South Lot Parking CEC	-79.9904	40.4411	2	1	2014	124	0	0.000
Home And Garden Show	-79.9970	40.4456	2	1	2015	72	5	0.000
The Exchange_4	-80.0357	40.3937	2	2	2014	122	2	0.000
Wyndham Fitness Center	-80.0063	40.4414	2	1	2015	144	0	0.231
Uptown Bakery and Cafe	-80.0450	40.3795	2	1	2015	250	0	0.000
Perrino's Pizzeria & Market	-80.0233	40.3879	2	2	2014	62	1	0.000
Children's Hospital Pittsburgh Bear Suite	-79.9525	40.4662	2	1	2014	170	4	0.000
Family Dollar_1	-80.0153	40.4570	2	1	2014	70	2	0.000
Albert's	-80.0360	40.3977	2	1	2014	91	2	0.000
Hot Dog Dam	-79.9000	40.4388	2	2	2014	151	6	0.000
Homestead_2	-79.9121	40.4079	2	1	2015	40	1	0.000
A&A Mailing Services	-79.9341	40.4509	2	1	2014	162	3	0.000
1905 Eatery	-80.0746	40.4728	2	1	2014	156	4	0.000
Saint Patrick's Church	-79.9854	40.4495	2	1	2014	180	0	0.000
Satalio's	-80.0044	40.4270	2	1	2014	52	5	0.000
Pittsburgh Eye Associates	-79.9029	40.3860	2	1	2014	202	1	0.000
Pornographic Bathroom_2	-80.0155	40.4580	2	2	2014	108	2	0.000
Wilkinsburg Beverage Company	-79.8856	40.4442	2	1	2014	54	0	0.000
Delanie's Coffee	-79.9807	40.4288	2	1	2014	224	2	0.000
Rita's Italian Ice_2	-79.9764	40.4959	2	2	2014	152	0	0.000
Millvale Riverfront Park_2	-79.9715	40.4727	2	1	2014	102	6	0.000
BP_5	-79.8907	40.4269	2	1	2014	59	5	0.000
Bryant Street Market	-79.9195	40.4757	2	1	2015	25	0	0.000
Braddock Farms	-79.8636	40.3989	2	1	2014	183	3	0.000
Penn Station	-79.9921	40.4440	2	2	2014	113	3	0.000
CVS_2	-80.0820	40.4099	2	1	2015	73	6	0.000
Laurent Chiropractic	-79.9819	40.3657	2	1	2014	140	2	0.000
Aces And Deuces Lounge	-79.9867	40.4385	2	1	2014	100	4	0.000
Super Suds Laundromat	-79.9764	40.4301	2	1	2014	29	3	0.394
Weil School	-79.9754	40.4447	2	1	2014	45	5	0.000
Courthouse Tavern	-80.0004	40.4400	2	2	2014	179	3	0.000
Stone Neapolitan Pizzeria	-80.0061	40.4414	2	2	2015	143	3	0.000
The Ralston-Thye Homestead	-79.8801	40.4288	2	2	2014	130	3	0.000
Fort Pitt Hell	-80.0295	40.4291	2	2	2014	108	0	-0.434
Kresge Theatre	-79.9432	40.4415	2	1	2014	141	3	0.000
Yimmy's	-79.9971	40.4425	2	1	2014	188	1	0.000
Allegheny River_2	-79.9997	40.4470	2	2	2014	141	3	0.000
brewing co	-79.9683	40.4787	2	1	2014	58	4	0.000
The Randy Pausch Memorial Bridge	-79.9441	40.4432	2	1	2014	118	1	0.000
Lane Steel	-80.0529	40.4669	2	1	2014	35	2	0.000
Pizza Bomonti	-80.0690	40.4361	2	1	2015	266	3	0.000
Squirrel Hill Sports Bar	-79.9224	40.4294	2	1	2015	75	1	0.000
Bellefield Hall Auditorium	-79.9514	40.4453	2	1	2014	141	3	0.000
Stretch's	-79.9938	40.4217	2	1	2014	150	5	0.000
The Warhol: Store	-80.0021	40.4486	2	1	2014	132	1	0.000
Integrated Fitness_2	-79.9860	40.4278	2	2	2014	116	4	0.296
Crested Duck Charcuterie	-80.0245	40.4105	2	1	2015	179	0	0.000
Carrick farmers market	-79.9867	40.3920	2	1	2015	161	3	0.000
Sporting Goods_1	-79.8899	40.4072	2	1	2014	90	1	0.000
Fine Foods	-79.9858	40.4501	2	2	2014	92	1	0.265
Sincerely Yogurt_2	-79.9666	40.4268	2	2	2014	144	6	0.383
Giant Eagle Supermarket_7	-79.8699	40.3823	2	1	2015	15	4	0.000
Sporting Goods_2	-79.9111	40.4101	2	1	2015	162	4	0.000
McDonald's_2	-79.9866	40.4492	2	1	2015	194	1	0.000
Gemini Theater	-79.8958	40.4480	2	1	2014	141	3	0.000
Point Breeze_2	-79.9071	40.4508	2	2	2014	41	1	0.000
Modernformations Gallery & Performance Space	-79.9445	40.4653	2	1	2015	191	5	0.000
Christyles Beauty & Barbershop	-79.8838	40.4433	2	1	2014	54	0	0.352
The Spot	-79.8849	40.4027	2	1	2014	27	1	0.000
Community Family Practice	-79.8626	40.4269	2	1	2014	73	5	0.000
Stan's Market	-79.9847	40.4508	2	2	2014	43	0	0.000
Steel City Choppers	-79.8634	40.3882	2	1	2015	158	0	0.000
Station 149 Fish Fry	-79.9485	40.5028	2	2	2014	108	5	0.000
Penguin Gallery	-79.9178	40.4832	2	1	2014	139	1	0.000
Charles Morris Nursing Home and Rehabilitation Center	-79.9203	40.4139	2	1	2014	54	0	0.000
Zombie Research Labs	-79.9275	40.4441	2	1	2015	241	6	0.000
Kommon Cents	-79.8725	40.3654	2	1	2014	98	2	0.000
636 Ray Drive	-80.0919	40.4177	2	1	2014	134	3	0.000
Davey J's Cafe	-80.0405	40.4244	2	1	2014	97	1	0.000
Branding Brand_2	-79.9725	40.4291	2	1	2014	149	4	0.000
Dijlah Resturant	-79.9604	40.4704	2	1	2014	103	0	0.000
Mt. Oliver	-79.9877	40.4166	2	1	2014	25	6	0.000
Bridges	-79.9549	40.4458	2	1	2014	28	2	0.000
Village Park	-80.0021	40.4383	2	1	2014	100	4	0.000
Port Authority St. Anne Trolley Stop	-80.0293	40.3608	2	1	2014	137	6	-0.072
Pittsburgh Lacrosse Store	-80.0271	40.3664	2	1	2014	145	0	0.000
The Zenith	-79.9689	40.4267	2	2	2014	47	0	0.000
Trimont	-80.0197	40.4382	2	1	2014	61	0	0.000
Ruth's Chris Steak House	-80.0035	40.4394	2	2	2014	90	0	0.000
Rizzo's Margaritaville	-79.9746	40.4284	2	2	2014	74	0	0.000
Carnegie Library Of Homestead	-79.8935	40.4074	2	1	2014	177	4	0.000
Colonial Cleaners	-79.9243	40.4290	2	1	2014	25	1	0.000
Curry Away	-79.8841	40.4305	2	2	2014	57	3	0.000
Larry's Bar	-79.9747	40.4380	2	1	2014	100	4	0.000
United states post office	-80.0047	40.4434	2	1	2014	113	3	0.286
Toss't	-80.0018	40.4412	2	1	2014	87	1	0.000
Rivervue workout facility	-80.0055	40.4410	2	1	2014	30	2	0.000
Sammy's	-79.9951	40.4382	2	1	2015	145	1	0.000
Calabria's Restaurant	-80.0065	40.3734	2	1	2014	339	5	0.000
Pittsburgh Theological Seminary	-79.9208	40.4677	2	2	2015	244	1	0.000
Pittsburgh Police Academy	-79.9090	40.4715	2	2	2014	94	4	0.000
Lucca	-79.9486	40.4453	2	1	2014	42	2	0.000
Three Rivers Heritage Trail_2	-80.0427	40.4720	2	2	2014	128	4	0.000
Cuckoo's Nest	-79.9728	40.4284	2	1	2014	179	6	0.000
Trees Hall Fitness Center	-79.9651	40.4439	2	1	2014	52	3	0.220
Shur Save	-79.9524	40.4638	2	1	2015	156	5	0.348
Nana's Hot Dog	-80.0048	40.4553	2	1	2014	286	1	0.000
Towne Pharmacy	-79.9039	40.4900	2	2	2014	40	0	0.000
George L Wilson Co	-80.0012	40.4490	2	1	2014	55	1	0.000
Crystal Bead Bazaar	-79.9588	40.4728	2	1	2014	189	2	0.000
Bruegger's Bagel Bakery_4	-80.0029	40.4411	2	2	2014	26	0	0.000
Polar Bear Tunnel	-79.9182	40.4834	2	1	2014	139	1	0.000
Millvale, PA_1	-79.9734	40.4815	2	1	2014	38	5	0.000
Cestones Pizza	-80.0096	40.4309	2	1	2015	145	1	0.000
I.U.O.E Local 95	-79.9489	40.4268	2	1	2014	244	1	0.000
The Sanctuary	-80.0255	40.4011	2	1	2014	29	3	0.000
Steel Valley Senior High School	-79.9001	40.3894	2	1	2015	25	0	0.000
Killarney T Station	-80.0077	40.3740	2	1	2014	137	6	0.000
Haze Haus	-79.9584	40.4659	2	1	2014	24	5	0.000
Eat & Park_2	-79.9137	40.4119	2	1	2015	23	5	0.000
Brookline Memorial Park_1	-80.0083	40.3912	2	1	2014	156	4	0.000
University of Pittsburgh Department of Chemistry	-79.9574	40.4460	2	1	2015	33	1	0.000
Unicorn Castle	-80.0971	40.3959	2	1	2015	196	3	0.000
Yinzburgh BBQ	-79.9464	40.4547	2	2	2015	22	4	0.000
Homestead, PA_1	-79.9093	40.4049	2	1	2014	219	4	0.000
Whitaker	-79.8895	40.4032	2	1	2014	27	1	0.000
Brookline Memorial Park_2	-80.0078	40.3905	2	1	2014	88	6	0.000
Pearl's Cafe II / Hob Nob	-79.8939	40.3838	2	1	2014	132	0	0.000
Barre Code	-79.9345	40.4515	2	1	2014	275	4	0.000
Mr. Roboto Project	-79.9425	40.4648	2	1	2015	239	4	0.000
The Pittsburgh Foundation	-80.0034	40.4394	2	1	2015	239	4	0.000
Pittsburgh CAPA High School	-79.9985	40.4446	2	1	2014	114	4	0.000
pittsburgh crank shaft	-79.9131	40.4586	2	1	2014	90	1	0.000
The Castle	-79.9334	40.4598	2	1	2015	29	4	0.000
GHC 4102	-79.9448	40.4435	2	1	2014	42	2	0.000
NovaCare Rehabilitation_2	-79.9140	40.4053	2	1	2014	316	1	0.000
East Liberty Station	-79.9231	40.4593	2	1	2014	27	2	0.345
Paris 66	-79.9242	40.4599	2	1	2014	95	6	0.000
Redbox_5	-80.0525	40.4312	2	1	2014	141	3	0.000
Fox Way Commons	-79.9809	40.4305	2	1	2014	68	0	0.000
Highmark Sportsworks at Carnegie Science Center	-80.0184	40.4464	2	1	2015	76	2	0.000
Word of God Parish	-79.8893	40.4231	2	1	2014	200	6	0.259
Citiparks Pool_2	-79.9535	40.4620	2	1	2014	183	3	0.000
Food Truck Friday	-79.9817	40.4525	2	1	2014	75	0	0.000
Pittsburgh Heritage Trail	-80.0157	40.4467	2	1	2014	104	1	0.000
Shadyside Luna Parking Garage	-79.9448	40.4566	2	1	2015	75	1	0.000
Smoke BBQ Tacos	-79.9607	40.4698	2	1	2015	59	6	0.000
DiSilvos Pizza	-79.9757	40.3740	2	1	2015	179	0	0.000
Commonwealth Press Warehouse	-79.9726	40.4302	2	1	2014	123	6	0.000
Port Authority South Hills Junction	-80.0075	40.4207	2	1	2015	241	6	0.126
Aero 360	-79.8626	40.3879	2	1	2014	99	3	0.000
Dave and Andy's Ice Cream	-79.9574	40.4409	2	2	2015	80	4	0.000
Todds Cafe	-79.9757	40.4453	2	1	2014	45	5	0.000
Murray Avenue Bridge	-79.9278	40.4282	2	2	2014	25	5	0.000
One Gateway Center	-80.0052	40.4416	2	2	2014	30	4	0.000
Speedway	-80.0929	40.4402	2	2	2014	48	1	0.000
Hyatt House Pittsburgh Bloomfield / Shadyside	-79.9389	40.4573	2	1	2015	194	1	0.000
Roberto Clemente Museum	-79.9676	40.4624	2	1	2014	200	6	0.000
Persad Center	-79.9410	40.4646	2	2	2014	45	4	0.000
Mon Aimee Chocolat	-79.9832	40.4518	2	2	2014	53	6	0.000
Senti Restaurant and Wine Bar	-79.9668	40.4634	2	2	2015	97	2	0.000
Forbes-Craig Apartments	-79.9492	40.4445	2	1	2014	42	2	0.000
Dr. Mecs Dentist	-80.0354	40.3965	2	1	2014	164	5	0.000
Villa	-80.0003	40.4402	2	1	2014	158	6	0.000
Monterey Pub	-80.0131	40.4557	2	2	2014	201	0	0.000
Mellon Square Parking Garage	-79.9963	40.4420	2	1	2015	80	0	0.000
Rollier's Hardware_2	-80.0443	40.3830	2	2	2014	58	3	0.000
Caitlyns Bus Stop	-79.9510	40.5039	2	1	2014	136	5	-0.268
Wilkinsburg Borough Police/Fire	-79.8860	40.4434	2	1	2014	43	3	0.000
First National Bank	-79.9816	40.3666	2	1	2014	140	2	0.000
Wine Bar	-79.9736	40.4281	2	2	2015	26	1	0.000
Children's Community Pediatrics	-79.8717	40.4949	2	1	2014	52	3	0.000
Pittsburgh Winter Beerfest_1	-79.9968	40.4458	2	1	2015	53	0	0.000
Heinz 57 Center	-79.9984	40.4416	2	1	2014	90	1	0.000
AAA Motor Vehicles East Liberty	-79.9274	40.4597	2	1	2014	100	4	0.298
The Hop House	-80.0669	40.4210	2	2	2015	140	3	0.000
soprano section fifth singer down	-79.9760	40.4470	2	1	2014	45	5	0.000
Harvard Yale Princeton Club	-80.0022	40.4371	2	1	2015	157	6	0.000
Green Tree, PA_1	-80.0450	40.4124	2	2	2014	1	2	0.000
Carnegie Mellon Caf	-79.9492	40.4442	2	1	2014	175	2	0.000
Redbox_1	-79.9825	40.3660	2	1	2014	141	3	0.000
Mcclarins Bar	-79.8902	40.4032	2	1	2014	132	1	0.000
Work	-79.9256	40.4941	2	1	2014	107	4	0.000
Au Bon Pain_1	-80.0030	40.4416	2	2	2015	40	1	-0.320
Roxanne's Take-Out & Catering	-79.9543	40.4649	2	1	2014	73	5	0.000
Federated Investors_2	-79.9948	40.4443	2	1	2014	344	3	0.000
Evolve Wellness Spa	-79.9273	40.4500	2	1	2014	304	5	0.293
Equiparts	-79.9327	40.4946	2	1	2014	107	4	0.000
The Point_1	-80.0090	40.4412	2	1	2015	185	6	0.000
AutoZone_1	-79.8718	40.3662	2	1	2014	32	6	0.000
12th and West	-79.9083	40.4049	2	1	2014	67	6	0.000
Savolskis-Wasik-Glenn Funeral Home	-79.9026	40.3855	2	1	2015	37	5	-0.263
East Campus Garage	-79.9401	40.4438	2	1	2014	33	0	0.000
Greek Festival	-79.9499	40.4444	2	1	2015	127	4	0.348
Rite Aid_3	-80.0156	40.4563	2	1	2014	70	1	0.000
Entertainment Technology Center	-79.9645	40.4329	2	1	2014	100	4	0.286
South 15th Street Steps & Bridge	-79.9837	40.4241	2	1	2015	194	1	0.000
Buy N Fly	-79.9027	40.3977	2	1	2014	328	1	0.000
Backdraft Bar n Grill	-79.9677	40.3861	2	2	2014	65	0	0.000
Bottom Dollar_1	-79.9400	40.4653	2	1	2014	162	3	0.000
Labor Day Parade	-79.9873	40.4411	2	1	2014	244	1	0.000
Saint Paul Seminary	-80.0708	40.4204	2	2	2014	42	2	0.000
Three Rivers Restaurants	-80.0066	40.4417	2	1	2015	195	2	0.000
Chopstick House	-79.8661	40.4604	2	1	2014	137	6	0.000
6th And Smithfield Bus Stop	-79.9996	40.4421	2	1	2014	52	5	-0.216
McKees Rocks Bridge	-80.0483	40.4771	2	2	2015	204	4	0.000
Misaki	-80.0065	40.4115	2	2	2014	54	0	0.000
Mother's Touch Daycare	-79.9097	40.4110	2	1	2014	73	5	0.000
Chan An Restaurant_1	-79.9774	40.4309	2	1	2014	137	6	0.000
Randyland	-80.0096	40.4580	2	1	2015	116	0	0.000
PapaGallo	-80.0953	40.3826	2	1	2014	181	1	0.000
East Street	-79.9996	40.4611	2	1	2014	108	5	0.000
Schoolhouse Yoga	-79.9813	40.4543	2	1	2014	103	0	0.000
61b Schoyer Avenue Bus Stop	-79.8906	40.4234	2	1	2014	59	5	-0.216
Margaret Morrison Carnegie Hall	-79.9412	40.4421	2	2	2014	34	1	0.000
highland park_2	-79.9187	40.4748	2	1	2014	225	3	0.000
Michelle's Diner	-79.9942	40.4218	2	1	2014	150	5	0.000
AT&T_3	-79.9561	40.4434	2	1	2015	269	6	0.000
Etna	-79.9355	40.4947	2	1	2014	318	5	0.000
Fitness Factory	-79.9252	40.4584	2	1	2015	79	5	0.259
Auto Bathouse	-79.9441	40.4859	2	1	2014	66	5	0.000
Central Catholic High School	-79.9458	40.4464	2	1	2014	180	0	0.000
Allegheny Cold Storage Co	-79.9475	40.4864	2	1	2015	2	5	0.000
Apsara Cafe	-79.9818	40.4288	2	1	2014	74	6	0.000
Commonplace Voluto	-79.9334	40.4646	2	1	2014	148	3	0.000
Ron's Barber	-79.8897	40.4029	2	1	2014	100	4	0.000
Pride_2	-79.9963	40.4434	2	1	2014	166	0	0.167
bed	-79.9273	40.4754	2	1	2014	317	1	0.000
Piccadilly Artisan Yogurt and Creamery	-80.0444	40.3804	2	1	2015	220	6	0.000
The Grandview Saloon & Coal Hill Steakhouse	-80.0185	40.4382	2	2	2014	142	4	0.000
Braddock's Bar	-80.0026	40.4438	2	2	2015	20	1	0.000
Soul food connection	-79.8854	40.4425	2	1	2014	54	0	0.000
Spirit	-79.9559	40.4783	2	1	2015	178	6	0.254
Villa Reale	-79.9971	40.4418	2	1	2014	115	5	0.000
The O's House	-79.9249	40.4428	2	1	2015	159	1	0.000
Squirrel Hill Tunnel_2	-79.9308	40.4286	2	2	2014	57	2	0.000
Eco Bistro	-80.0054	40.4509	2	1	2014	156	4	0.000
Poppy's	-79.9485	40.4613	2	1	2014	123	6	0.000
Cyert Hall	-79.9439	40.4443	2	1	2014	136	5	0.000
Amazing Yoga	-79.9832	40.4288	2	1	2015	174	2	0.388
Dr. Catherine Udekwu	-79.9812	40.4361	2	1	2014	58	4	0.000
Masjid Mu'min	-79.9112	40.4642	2	1	2014	183	3	0.000
West Mifflin Area High School	-79.8732	40.3815	2	2	2014	42	2	0.000
Medallion Analytics	-80.0798	40.4370	2	1	2015	239	4	0.000
House of Tees	-79.9361	40.4539	2	1	2014	75	0	0.000
Kelly's Bar & Lounge	-79.9245	40.4600	2	1	2014	149	4	0.000
The Pennsylvanian	-79.9925	40.4440	2	1	2014	286	1	0.000
Market Street Grocery	-80.0023	40.4412	2	1	2015	196	3	0.000
Rashid Auditorium	-79.9444	40.4438	2	1	2014	100	4	0.000
Pesaro's Pizza	-79.9601	40.4712	2	1	2014	151	6	0.000
Prince of India Restaurant and Tavern	-79.9586	40.4417	2	2	2014	28	3	0.000
Cafe Notte	-80.0918	40.5096	2	2	2014	69	2	0.000
Swissvale Farmer's Market	-79.8892	40.4219	2	1	2015	269	6	0.000
VA Pittsburgh Healthcare System	-79.9615	40.4466	2	1	2014	28	2	0.000
Cochran Infiniti of South Hills	-80.0316	40.3963	2	1	2014	81	6	0.000
Econ-O-Wash	-79.9253	40.4575	2	1	2014	37	4	0.000
The Exchange_1	-79.9813	40.4288	2	2	2014	42	2	0.000
Edgewood Borough Building	-79.8849	40.4333	2	1	2014	57	3	0.000
Three Rivers' Bar	-80.0063	40.4416	2	1	2014	130	6	0.000
Carnegie, PA	-80.0850	40.4039	2	1	2015	73	6	0.000
B&T Nail Design	-79.9237	40.4607	2	1	2014	88	6	0.000
Cherries Diner	-80.0023	40.4407	2	2	2014	90	1	0.000
Jail Trail	-79.9983	40.4361	2	1	2014	145	0	0.000
pinbash	-79.9872	40.4271	2	1	2014	333	6	0.000
UPMC Pittsburgh Internal Medicine	-80.0450	40.4203	2	1	2015	240	5	0.000
Fairfax Apartments	-79.9483	40.4467	2	2	2014	33	0	0.000
Hesselbein Leadership Academy	-79.9546	40.4438	2	1	2014	207	6	0.000
BNY Mellon New Music Stage	-80.0035	40.4460	2	2	2014	325	5	0.000
First Presbyterian of Edgewood	-79.8837	40.4337	2	1	2014	57	3	0.000
Scaife Hall_2	-79.9618	40.4427	2	1	2014	93	4	0.000
Scaife Hall_1	-79.9473	40.4418	2	1	2014	30	4	0.000
Mt. Lebanon Public Library	-80.0456	40.3770	2	2	2014	242	4	0.000
VWGC Protest	-80.0580	40.3935	2	1	2014	340	6	-0.250
Mitchell's Restaurant, Bar & Banquet Center	-79.9971	40.4375	2	1	2015	240	5	0.000
PNC Gold parking Lot	-80.0103	40.4469	2	1	2014	207	6	0.000
Cardello Building	-80.0273	40.4493	2	2	2014	101	2	0.000
Sorority House	-79.9420	40.4450	2	1	2014	101	5	0.000
Bellefield Hall Gym	-79.9513	40.4455	2	1	2014	109	6	0.000
CrossFit Shadyside	-79.9365	40.4565	2	1	2014	29	3	0.000
5K Start	-80.0088	40.4473	2	1	2014	123	6	0.000
Pittsburgh Filmmakers_2	-79.9537	40.4556	2	2	2014	64	3	0.000
The Climbing Wall, Inc	-79.8956	40.4482	2	1	2014	178	4	0.000
Preferred Primary Care Physicians	-80.0806	40.3898	2	1	2014	121	4	0.314
Buena Vista Coffee	-80.0146	40.4570	2	2	2014	55	1	0.000
Our Lady of Loreto Roman Catholic Church	-80.0128	40.4037	2	1	2014	341	0	0.000
Kaufmann's Clock at Macy's Downtown	-79.9987	40.4400	2	1	2014	132	1	0.000
Shop 'n Save_2	-79.9071	40.3609	2	1	2014	310	4	0.286
Nightmare on Hellsworth	-79.9310	40.4560	2	1	2014	298	6	0.000
Childrens Hospital Of Pittsburgh Neurology	-79.9528	40.4634	2	1	2014	94	5	0.000
Pittsburgh Center_2	-79.8984	40.4504	2	1	2014	67	0	0.244
Intermedix	-79.9354	40.4580	2	1	2014	216	1	0.000
Eastern Suburb	-79.8823	40.4043	2	1	2014	27	1	0.000
China Palace	-79.9339	40.4511	2	2	2014	125	1	0.000
Bus Stop 7th St. & Penn Ave	-80.0003	40.4432	2	1	2014	88	6	-0.180
Home Improvement_1	-80.0964	40.3889	2	1	2014	220	5	0.333
The Exchange_2	-79.9992	40.4391	2	2	2014	16	3	0.000
Home Improvement_3	-80.0954	40.3880	2	2	2015	108	6	0.333
STOP 'N GLOW CAR WASH	-79.8718	40.3662	2	1	2014	32	6	-0.246
St Paul A.M.E. Church	-79.9954	40.4177	2	1	2014	150	5	0.000
The Jag_3	-80.0602	40.4677	2	1	2014	57	3	0.000
Tana Ethiopian Cuisine	-79.9269	40.4605	2	1	2014	65	4	0.000
College of Fine Arts	-79.9429	40.4415	2	1	2014	138	0	0.205
Thunder Bay	-79.9322	40.4564	2	1	2014	130	6	0.000
CJ's	-79.9741	40.4582	2	2	2014	32	4	0.000
Resnik House	-79.9400	40.4426	2	1	2014	100	4	0.000
Parlour	-79.9316	40.4949	2	1	2014	107	4	0.000
The Kressel Zoo	-79.9288	40.4314	2	1	2014	13	0	0.000
Allentown_1	-79.9940	40.4210	2	1	2014	150	5	0.000
Dr. Mary Vogel	-80.0068	40.4421	2	1	2014	48	1	0.000
ROOT Sports Pittsburgh	-80.0102	40.4462	2	1	2014	203	2	0.000
How Lee	-79.8874	40.4266	2	2	2014	137	2	0.000
UPMC Shadyside Datacenter	-79.9339	40.4567	2	1	2015	47	1	0.000
Sushi Too	-79.9342	40.4510	2	2	2014	132	1	0.000
Awesome Books	-79.9968	40.4430	2	1	2014	132	1	0.451
Original Matress Factory	-79.9248	40.4157	2	1	2014	80	5	0.277
Vogt True Value Hardware	-79.9846	40.4288	2	1	2014	150	5	0.464
Grandparent's House	-79.8801	40.4489	2	1	2014	61	0	0.000
liberty engine	-79.9038	40.4536	2	1	2014	47	0	0.531
Katsur Dental & Orthodontics	-79.8877	40.4269	2	1	2014	203	2	0.000
Zorba's	-79.9995	40.4388	2	1	2015	239	4	0.000
Quantum Theater	-79.9237	40.4619	2	1	2014	141	3	0.000
Log Jammer	-79.8622	40.3876	2	1	2014	214	6	0.000
GATF	-79.9473	40.4447	2	1	2014	77	2	0.000
christian church of wilkinsburg	-79.8826	40.4436	2	1	2014	54	0	0.000
Murphy's Tap Room	-79.8939	40.4324	2	1	2014	87	3	0.000
Seth's House of Bacon	-79.9361	40.4438	2	1	2014	37	4	0.000
Steelers Practice Field	-79.9575	40.4261	2	1	2015	117	1	0.000
Lube	-79.9583	40.4406	2	1	2014	137	5	0.000
48 Arlington	-79.9912	40.4288	2	2	2014	178	2	0.000
PennDOT District 11	-80.0998	40.3814	2	1	2014	116	6	0.000
Wood Street Galleries	-79.9996	40.4423	2	2	2014	112	2	0.000
Patronato Italuil	-80.0042	40.4381	2	1	2014	279	1	0.000
House Of The Dead	-79.9609	40.4697	2	1	2014	63	2	-0.381
Shadyside Medical Building	-79.9409	40.4544	2	2	2014	70	2	0.000
Wesley Center A.M.E Zion Church	-79.9673	40.4473	2	1	2015	179	0	0.000
South Hills Family Medicine	-79.9076	40.4137	2	1	2015	180	1	0.000
A'Pizza Badamo	-80.0445	40.3810	2	2	2014	143	2	0.000
Forbes Ave and Morewood Ave	-79.9425	40.4444	2	1	2014	182	2	0.000
Lin's Asian Fusion	-79.9767	40.4285	2	2	2014	114	0	0.000
First Niagara Bank_2	-80.0600	40.4646	2	1	2014	35	2	0.000
Stage AE	-80.0126	40.4461	2	2	2014	141	4	-0.018
Olde Kennywood Railroad	-79.8639	40.3884	2	1	2014	242	6	0.000
You know where I'm at. Comcast	-80.0457	40.4511	2	1	2014	301	2	0.000
Allegheny Conference on Community Development and Affiliates	-80.0060	40.4396	2	1	2014	318	5	0.000
Las Palmas Tacos	-79.9551	40.4391	2	1	2014	80	5	0.000
Wallace's Tap Room	-79.9246	40.4623	2	1	2015	268	5	0.000
Complete Family Vision Care	-79.9509	40.4501	2	1	2014	188	1	0.464
The Map Room Grill and Bar	-79.8936	40.4323	2	1	2015	14	3	0.000
highland park_1	-79.9202	40.4754	2	1	2014	319	6	0.000
Birmingham Bridge_2	-79.9733	40.4349	2	1	2014	162	3	0.000
Birmingham Bridge_1	-79.9735	40.4361	2	1	2014	43	3	0.000
City-County Building	-79.9975	40.4380	2	1	2014	280	2	0.000
Ferris Wheel	-79.9871	40.3922	2	1	2014	61	0	0.000
Pittsburgh Dance Center	-79.9476	40.4611	2	1	2014	135	4	0.000
Tavern In The Wall	-79.9046	40.4903	2	2	2014	174	1	0.000
CoGo's_2	-80.0360	40.3975	2	1	2014	124	0	0.000
Kyklops Tattoo	-79.9750	40.4284	2	1	2014	223	1	0.000
Del's Bar & Ristorante DelPizzo	-79.9520	40.4631	2	1	2014	353	5	0.000
Taste of India	-79.9535	40.4659	2	1	2014	143	5	0.000
Vape Inn On Carson	-79.9704	40.4264	2	2	2014	111	0	0.000
Pennzoil	-79.9274	40.4198	2	1	2014	105	2	0.000
Monongahela Cemetery	-79.8633	40.4123	2	1	2014	79	4	0.000
Lawrenceville	-79.9615	40.4703	2	1	2014	85	3	0.000
Milestone Tattoo Studio	-80.0344	40.3952	2	1	2015	144	0	0.000
Ms. Jean's Southern Cuisine	-79.8837	40.4432	2	1	2014	54	0	0.000
Familylinks	-79.9227	40.4583	2	1	2015	51	5	0.000
Working Order	-79.9240	40.4947	2	1	2014	107	4	0.000
March Of Dimes	-80.0131	40.4468	2	1	2015	116	0	0.000
The Pape Pub	-80.0452	40.3839	2	1	2014	121	1	0.000
