clid	venue	lon	lat	user	year	doy	dow	hour
15	Kelly Strayhorn Theater	-79.9252	40.4620	neilson	2015	203	3	22	0.000
15	AAA Motor Vehicles East Liberty	-79.9274	40.4597	ShelbyT20	2014	100	4	19	0.298
15	AAA Motor Vehicles East Liberty	-79.9274	40.4597	ShelbyT20	2014	100	4	19	0.298
0	Braddock's Bar	-80.0026	40.4438	eflatpete	2015	299	1	2	0.000
0	Braddock's Bar	-80.0026	40.4438	meetjenn	2015	20	2	23	0.000
16	Pavement	-79.9649	40.4663	kristianaaaaaa_	2014	122	5	15	0.000
16	Pavement	-79.9649	40.4663	kristianaaaaaa_	2014	122	5	15	0.000
16	Pavement	-79.9649	40.4663	kristianaaaaaa_	2014	122	5	15	0.000
3	Dave's Music Mine	-79.9859	40.4288	BurghJacks	2015	106	4	21	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	MistrBlue	2014	201	0	23	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	ConcertSurfer	2014	317	4	3	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	IPhillyBoy2011	2014	141	3	16	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	Alexx_Gould	2014	146	1	1	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	MistrBlue	2014	201	0	23	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	ConcertSurfer	2014	317	4	3	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	IPhillyBoy2011	2014	141	3	16	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	Alexx_Gould	2014	146	1	1	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	MistrBlue	2014	201	0	23	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	ConcertSurfer	2014	317	4	3	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	IPhillyBoy2011	2014	141	3	16	0.000
23	Carnegie Library Music Hall	-79.9026	40.4070	Alexx_Gould	2014	146	1	1	0.000
3	NuVision Engineering	-79.9702	40.4297	ElGwopitan	2014	70	2	11	0.000
3	NuVision Engineering	-79.9702	40.4297	ElGwopitan	2014	71	3	17	0.000
3	NuVision Engineering	-79.9702	40.4297	ElGwopitan	2014	72	4	12	0.000
0	Bend Yoga	-79.9989	40.4436	NerdasaurusJess	2015	208	1	22	0.000
9	Complete Family Vision Care	-79.9509	40.4501	joncmu	2014	188	1	13	0.464
9	Complete Family Vision Care	-79.9509	40.4501	joncmu	2014	188	1	13	0.464
12	The Cheesecake Factory	-79.9654	40.4282	LemonLadie	2014	306	0	20	0.000
12	The Cheesecake Factory	-79.9654	40.4282	kategracet	2015	3	6	21	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	307	2	17	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	302	4	10	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	301	3	11	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	302	4	16	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	310	5	11	0.000
1	UPMC Montefiore	-79.9620	40.4411	Felicia7997	2015	39	0	14	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	306	1	11	0.000
1	UPMC Montefiore	-79.9620	40.4411	Felicia7997	2014	69	1	9	0.000
1	UPMC Montefiore	-79.9620	40.4411	Felicia7997	2014	68	0	18	0.000
1	UPMC Montefiore	-79.9620	40.4411	BobbyOBobby	2014	100	4	13	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	243	1	11	0.000
1	UPMC Montefiore	-79.9620	40.4411	Felicia7997	2015	39	0	14	0.000
1	UPMC Montefiore	-79.9620	40.4411	Felicia7997	2015	39	0	14	0.000
1	UPMC Montefiore	-79.9620	40.4411	RCTheFox	2015	244	2	11	0.000
13	Just Ducky Tours	-80.0048	40.4338	LolaAM	2014	197	3	19	0.000
13	Just Ducky Tours	-80.0048	40.4338	eceozcaaan	2014	205	4	21	0.000
13	Just Ducky Tours	-80.0048	40.4338	OtownStillerFan	2014	181	1	18	0.000
13	Just Ducky Tours	-80.0048	40.4338	smilinforlife	2014	195	1	17	0.000
13	Just Ducky Tours	-80.0048	40.4338	melissakania	2014	242	6	17	0.000
13	Just Ducky Tours	-80.0048	40.4338	Schmidtburgh	2014	171	5	19	0.000
13	Just Ducky Tours	-80.0048	40.4338	Allen_McDonald	2014	152	0	16	0.000
13	Just Ducky Tours	-80.0048	40.4338	StephsGoodLife	2014	150	5	19	0.000
13	Just Ducky Tours	-80.0048	40.4338	LolaAM	2014	197	3	19	0.000
13	Just Ducky Tours	-80.0048	40.4338	eceozcaaan	2014	205	4	21	0.000
13	Just Ducky Tours	-80.0048	40.4338	OtownStillerFan	2014	181	1	18	0.000
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	71	3	16	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	71	3	16	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	71	3	16	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	126	2	0	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	124	0	17	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	125	1	3	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	122	5	5	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	123	6	12	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	127	3	13	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	129	5	5	0.314
15	Via Festival	-79.9248	40.4612	IPhillyBoy2011	2014	71	3	16	0.314
10	Skibo Coffeehouse	-79.9423	40.4441	BrianSkripac	2014	57	3	19	0.000
10	Skibo Coffeehouse	-79.9423	40.4441	BrianSkripac	2014	57	3	19	0.000
0	Zorba's	-79.9995	40.4388	FrangipaniAni	2015	239	4	17	0.000
0	Zorba's	-79.9995	40.4388	FrangipaniAni	2015	239	4	17	0.000
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	32	6	15	-0.216
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	33	0	18	-0.216
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	31	5	16	-0.216
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	34	1	18	-0.216
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	32	6	15	-0.216
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	33	0	18	-0.216
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	31	5	16	-0.216
10	Bus Stop Forbes & Morewood	-79.9432	40.4447	joncmu	2014	34	1	18	-0.216
3	Lin's Asian Fusion	-79.9767	40.4285	keljcollins	2014	114	4	17	0.000
3	Lin's Asian Fusion	-79.9767	40.4285	IPhillyBoy2011	2014	138	0	22	0.000
15	Alder Street Barber	-79.9259	40.4573	topherol_	2014	102	6	15	0.000
6	Pho Van	-79.9826	40.4520	keithlantz	2015	180	1	18	0.000
6	Pho Van	-79.9826	40.4520	jrmpix	2014	98	2	16	0.000
6	Pho Van	-79.9826	40.4520	jrmpix	2014	93	4	17	0.000
6	Pho Van	-79.9826	40.4520	FlatchestedMaid	2014	209	1	17	0.000
0	Three Rivers Restaurants	-80.0066	40.4417	dlove170	2015	195	2	18	0.000
0	Three Rivers Restaurants	-80.0066	40.4417	dlove170	2015	195	2	18	0.000
15	Union Pig and Chicken	-79.9240	40.4631	colindean	2015	159	1	22	0.000
15	Union Pig and Chicken	-79.9240	40.4631	G33kyG1rl	2015	304	6	16	0.000
15	Union Pig and Chicken	-79.9240	40.4631	colindean	2015	159	1	22	0.000
15	Union Pig and Chicken	-79.9240	40.4631	mrstevegross	2014	281	3	23	0.000
15	Union Pig and Chicken	-79.9240	40.4631	CeeDuze	2014	117	0	0	0.000
15	Union Pig and Chicken	-79.9240	40.4631	mrstevegross	2014	281	3	23	0.000
15	Union Pig and Chicken	-79.9240	40.4631	CeeDuze	2014	117	0	0	0.000
6	DeLuca's Diner	-79.9836	40.4514	DArkMEATHOOK	2015	205	5	16	0.000
6	DeLuca's Diner	-79.9836	40.4514	yokeyen95	2015	268	5	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	downtown_design	2014	59	5	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	vanessking	2014	61	0	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	JDTon0611	2014	68	0	17	0.000
6	DeLuca's Diner	-79.9836	40.4514	mayankraja	2014	69	1	16	0.000
6	DeLuca's Diner	-79.9836	40.4514	OtownStillerFan	2014	182	2	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	AtoZcomm	2014	167	1	12	0.000
6	DeLuca's Diner	-79.9836	40.4514	Sean_Morrissey	2014	141	3	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	AtoZcomm	2014	133	2	11	0.000
6	DeLuca's Diner	-79.9836	40.4514	savyjune	2014	102	6	17	0.000
6	DeLuca's Diner	-79.9836	40.4514	AtoZcomm	2014	101	5	11	0.000
6	DeLuca's Diner	-79.9836	40.4514	kerryleemay	2014	96	0	17	0.000
6	DeLuca's Diner	-79.9836	40.4514	G33kyG1rl	2015	1	4	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	StephanieRaeK	2014	363	1	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	thechrissweet	2014	27	1	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	dbh7885	2014	83	1	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	alexweisler	2014	103	0	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	ovbrantley	2014	119	2	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	thechrissweet	2014	141	3	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	racheltarian	2014	166	0	18	0.000
6	DeLuca's Diner	-79.9836	40.4514	RossKressel	2014	54	0	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	hliegh	2015	186	0	12	0.000
6	DeLuca's Diner	-79.9836	40.4514	G33kyG1rl	2015	1	4	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	StephanieRaeK	2014	363	1	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	thechrissweet	2014	27	1	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	dbh7885	2014	83	1	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	alexweisler	2014	103	0	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	ovbrantley	2014	119	2	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	thechrissweet	2014	141	3	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	racheltarian	2014	166	0	18	0.000
6	DeLuca's Diner	-79.9836	40.4514	G33kyG1rl	2015	18	0	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	ConcertSurfer	2015	39	0	19	0.000
6	DeLuca's Diner	-79.9836	40.4514	G33kyG1rl	2015	45	6	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	JasonLittrell	2014	76	1	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	Chris_Biebel	2014	119	2	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	TradeTwoBags	2015	242	0	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	RossKressel	2014	54	0	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	RossKressel	2014	54	0	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	hliegh	2015	186	0	12	0.000
6	DeLuca's Diner	-79.9836	40.4514	hliegh	2015	186	0	12	0.000
6	DeLuca's Diner	-79.9836	40.4514	hliegh	2015	186	0	12	0.000
6	DeLuca's Diner	-79.9836	40.4514	AtotheJO	2015	78	4	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	Ms_Yale	2014	193	6	16	0.000
6	DeLuca's Diner	-79.9836	40.4514	scholnicks	2014	179	6	15	0.000
6	DeLuca's Diner	-79.9836	40.4514	nmcotelesse	2014	196	2	16	0.000
6	DeLuca's Diner	-79.9836	40.4514	TradeTwoBags	2015	242	0	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	G33kyG1rl	2015	18	0	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	ConcertSurfer	2015	39	0	19	0.000
6	DeLuca's Diner	-79.9836	40.4514	G33kyG1rl	2015	45	6	13	0.000
6	DeLuca's Diner	-79.9836	40.4514	JasonLittrell	2014	76	1	14	0.000
6	DeLuca's Diner	-79.9836	40.4514	Chris_Biebel	2014	119	2	13	0.000
0	First Presbyterian Church of Pittsburgh	-79.9988	40.4415	ALQurayshah	2014	76	1	15	0.000
1	Aquinas Hall	-79.9641	40.4387	IPhillyBoy2011	2014	100	4	3	0.000
0	The Art Institute of Pittsburgh	-79.9997	40.4374	xcorey21	2014	32	6	0	0.000
3	Holiday Inn Express & Suites Pittsburgh-South Side	-79.9890	40.4299	M90U	2015	248	6	14	0.197
1	Fuel and Fuddle	-79.9567	40.4411	MiShellMaRi	2014	37	4	4	0.000
1	Fuel and Fuddle	-79.9567	40.4411	brexx_nirpaw	2014	56	2	17	0.000
1	Fuel and Fuddle	-79.9567	40.4411	sethvargo	2014	90	1	2	0.000
1	Fuel and Fuddle	-79.9567	40.4411	LoriRunzo	2015	160	2	21	0.000
1	Fuel and Fuddle	-79.9567	40.4411	LoriRunzo	2015	161	3	15	0.000
1	Fuel and Fuddle	-79.9567	40.4411	MiShellMaRi	2014	37	4	4	0.000
1	Fuel and Fuddle	-79.9567	40.4411	brexx_nirpaw	2014	56	2	17	0.000
1	Fuel and Fuddle	-79.9567	40.4411	sethvargo	2014	90	1	2	0.000
1	Fuel and Fuddle	-79.9567	40.4411	EmberFoxie	2015	77	3	1	0.000
1	Fuel and Fuddle	-79.9567	40.4411	EmberFoxie	2015	77	3	1	0.000
0	Penn Brewery Beer Garden	-80.0067	40.4412	M_Pedulla	2015	274	4	22	0.000
0	Penn Brewery Beer Garden	-80.0067	40.4412	M_Pedulla	2015	274	4	22	0.000
0	Penn Brewery Beer Garden	-80.0067	40.4412	M_Pedulla	2015	274	4	22	0.000
0	Penn Brewery Beer Garden	-80.0067	40.4412	M_Pedulla	2015	274	4	22	0.000
0	Penn Brewery Beer Garden	-80.0067	40.4412	M_Pedulla	2015	274	4	22	0.000
3	Archie's	-79.9717	40.4282	philsy28	2014	64	3	1	0.000
3	Archie's	-79.9717	40.4282	MyHomie_Mahoney	2014	117	0	3	0.000
3	Archie's	-79.9717	40.4282	BAVars914	2014	216	1	22	0.000
0	Bigelow Grille	-79.9947	40.4406	dlove170	2015	196	3	22	0.000
0	Bigelow Grille	-79.9947	40.4406	Coopz22	2014	179	6	14	0.000
0	Bigelow Grille	-79.9947	40.4406	Ralph30309	2014	122	5	1	0.000
0	Bigelow Grille	-79.9947	40.4406	joncmu	2014	144	6	17	0.000
0	Bigelow Grille	-79.9947	40.4406	FurryFoxus	2015	190	4	13	0.000
0	Bigelow Grille	-79.9947	40.4406	FurryFoxus	2015	193	0	16	0.000
0	Bigelow Grille	-79.9947	40.4406	FurryFoxus	2015	190	4	13	0.000
0	Bigelow Grille	-79.9947	40.4406	FurryFoxus	2015	193	0	16	0.000
0	Bigelow Grille	-79.9947	40.4406	dlove170	2015	196	3	22	0.000
0	Bigelow Grille	-79.9947	40.4406	Coopz22	2014	179	6	14	0.000
0	Bigelow Grille	-79.9947	40.4406	Ralph30309	2014	122	5	1	0.000
0	Bigelow Grille	-79.9947	40.4406	joncmu	2014	144	6	17	0.000
0	Bigelow Grille	-79.9947	40.4406	jmduffy97	2014	125	1	2	0.000
0	Bigelow Grille	-79.9947	40.4406	FurryFoxus	2015	190	4	13	0.000
0	Bigelow Grille	-79.9947	40.4406	FurryFoxus	2015	190	4	13	0.000
0	Bigelow Grille	-79.9947	40.4406	FurryFoxus	2015	193	0	16	0.000
0	Mellon Square	-79.9974	40.4408	TeshawnEdmonds	2014	192	5	17	0.000
0	Mellon Square	-79.9974	40.4408	jasondensmore	2014	151	6	0	0.000
0	Mellon Square	-79.9974	40.4408	chernysh	2014	166	0	1	0.000
0	Mellon Square	-79.9974	40.4408	IPhillyBoy2011	2014	52	5	22	0.000
0	Mellon Square	-79.9974	40.4408	smilinforlife	2014	174	1	16	0.000
0	Mellon Square	-79.9974	40.4408	smilinforlife	2014	149	4	16	0.000
0	Mellon Square	-79.9974	40.4408	TeshawnEdmonds	2014	192	5	17	0.000
0	Mellon Square	-79.9974	40.4408	TeshawnEdmonds	2014	192	5	17	0.000
3	pinbash	-79.9872	40.4271	cmw27	2014	333	6	1	0.000
3	pinbash	-79.9872	40.4271	cmw27	2014	333	6	1	0.000
4	Clark Building Parking Lot	-80.0087	40.4486	LouTang16	2014	207	6	18	0.000
3	Wine Bar	-79.9736	40.4281	PazRolandi	2015	203	3	2	0.000
3	Wine Bar	-79.9736	40.4281	SNova252	2015	26	1	23	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	91	2	19	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	43	3	20	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	77	2	11	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	83	1	17	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	84	2	11	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	85	3	12	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	100	4	19	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	103	0	3	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	58	4	1	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	83	1	11	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	86	4	16	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	93	4	11	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	94	5	12	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	116	6	3	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	88	6	15	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	91	2	19	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	25	6	17	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	38	5	12	0.000
2	Duquesne Towers	-79.9888	40.4355	kristianaaaaaa_	2014	44	4	12	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	120	3	22	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	122	5	5	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	123	6	12	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	124	0	17	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	126	2	0	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	130	6	22	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	120	3	22	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	122	5	5	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	123	6	12	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	124	0	17	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	126	2	0	0.000
15	The Barbers Inn	-79.9239	40.4624	IPhillyBoy2011	2014	130	6	22	0.000
16	Eclipse Lounge	-79.9647	40.4665	H0tNFun	2015	193	0	1	0.000
16	Eclipse Lounge	-79.9647	40.4665	H0tNFun	2015	193	0	1	0.000
16	Eclipse Lounge	-79.9647	40.4665	kelsdoesnttweet	2014	33	0	1	0.000
16	Eclipse Lounge	-79.9647	40.4665	BoydleService	2014	154	2	3	0.000
16	Eclipse Lounge	-79.9647	40.4665	BoydleService	2014	151	6	2	0.000
16	Eclipse Lounge	-79.9647	40.4665	kelsdoesnttweet	2014	33	0	1	0.000
16	Eclipse Lounge	-79.9647	40.4665	BoydleService	2014	154	2	3	0.000
16	Eclipse Lounge	-79.9647	40.4665	BoydleService	2014	151	6	2	0.000
16	Eclipse Lounge	-79.9647	40.4665	kelsdoesnttweet	2014	33	0	1	0.000
16	Eclipse Lounge	-79.9647	40.4665	BoydleService	2014	154	2	3	0.000
16	Eclipse Lounge	-79.9647	40.4665	BoydleService	2014	151	6	2	0.000
16	Eclipse Lounge	-79.9647	40.4665	H0tNFun	2015	193	0	1	0.000
16	Eclipse Lounge	-79.9647	40.4665	BlaqLiner	2015	80	6	5	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	189	3	18	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	190	4	2	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	192	6	2	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	189	3	18	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	190	4	2	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	192	6	2	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	189	3	18	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	190	4	2	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	189	3	18	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	189	3	18	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	190	4	2	0.000
0	Greyhound Station Parking Garage	-79.9916	40.4456	brexx_nirpaw	2015	192	6	2	0.000
0	Total Vision Care	-80.0031	40.4417	philsy28	2014	113	3	20	0.634
0	Sammy's Famous Corned Beef	-79.9981	40.4429	oltramale	2014	53	6	0	0.000
0	Sammy's Famous Corned Beef	-79.9981	40.4429	oltramale	2014	53	6	0	0.000
0	Sammy's Famous Corned Beef	-79.9981	40.4429	Bkd4691	2015	73	6	17	0.000
0	Sammy's Famous Corned Beef	-79.9981	40.4429	YipCoyote	2014	188	1	16	0.000
0	Sammy's Famous Corned Beef	-79.9981	40.4429	YipCoyote	2014	188	1	16	0.000
0	Sammy's Famous Corned Beef	-79.9981	40.4429	AbbyDinges	2015	240	5	16	0.000
0	Sammy's Famous Corned Beef	-79.9981	40.4429	Bkd4691	2015	73	6	17	0.000
0	Sammy's Famous Corned Beef	-79.9981	40.4429	AbbyDinges	2015	240	5	16	0.000
2	Allegheny County Jail	-79.9926	40.4345	jh_peterkim	2014	200	6	17	0.000
0	Sbarro	-80.0030	40.4417	IPhillyBoy2011	2014	30	4	19	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	MDBeaverhousand	2015	276	6	2	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	MDBeaverhousand	2015	276	6	2	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	MDBeaverhousand	2015	276	6	2	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	MDBeaverhousand	2015	276	6	2	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	MDBeaverhousand	2015	276	6	2	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	budherrodjr	2014	179	6	21	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	JessicaRricci	2014	217	2	22	0.000
3	Wings Over Pittsburgh	-79.9698	40.4277	JessicaRricci	2014	183	3	2	0.000
0	Laurie's Hallmark	-80.0031	40.4417	IPhillyBoy2011	2014	77	2	21	0.000
0	Laurie's Hallmark	-80.0031	40.4417	JannaMarie16	2014	150	5	15	0.000
0	Laurie's Hallmark	-80.0031	40.4417	IPhillyBoy2011	2014	77	2	21	0.000
0	Laurie's Hallmark	-80.0031	40.4417	IPhillyBoy2011	2014	77	2	21	0.000
1	The Porch at Schenley	-79.9531	40.4428	EmberFoxie	2015	99	4	22	0.000
1	The Porch at Schenley	-79.9531	40.4428	EmberFoxie	2015	198	5	23	0.000
1	The Porch at Schenley	-79.9531	40.4428	dlove170	2015	154	3	16	0.000
1	The Porch at Schenley	-79.9531	40.4428	EmberFoxie	2015	158	0	22	0.000
1	The Porch at Schenley	-79.9531	40.4428	dlove170	2015	154	3	16	0.000
1	The Porch at Schenley	-79.9531	40.4428	jmarcowelker	2015	269	6	18	0.000
1	The Porch at Schenley	-79.9531	40.4428	johnmccarthy	2015	36	4	0	0.000
1	The Porch at Schenley	-79.9531	40.4428	bryan_koval	2014	60	6	23	0.000
1	The Porch at Schenley	-79.9531	40.4428	colindean	2014	150	5	0	0.000
1	The Porch at Schenley	-79.9531	40.4428	allisonmm5388	2014	134	3	0	0.000
1	The Porch at Schenley	-79.9531	40.4428	ashraylavsi	2014	115	5	23	0.000
1	The Porch at Schenley	-79.9531	40.4428	PatrickBerzai	2015	311	6	2	0.000
1	The Porch at Schenley	-79.9531	40.4428	xbeautyxtruthx	2015	117	1	21	0.000
1	The Porch at Schenley	-79.9531	40.4428	EmberFoxie	2015	120	4	22	0.000
1	The Porch at Schenley	-79.9531	40.4428	amandajanekloos	2015	193	0	16	0.000
1	The Porch at Schenley	-79.9531	40.4428	amandajanekloos	2015	193	0	16	0.000
1	The Porch at Schenley	-79.9531	40.4428	EmberFoxie	2015	158	0	22	0.000
1	The Porch at Schenley	-79.9531	40.4428	EmberFoxie	2015	158	0	22	0.000
1	The Porch at Schenley	-79.9531	40.4428	dlove170	2015	154	3	16	0.000
1	The Porch at Schenley	-79.9531	40.4428	larrywshields	2015	179	0	18	0.000
1	The Porch at Schenley	-79.9531	40.4428	larrywshields	2015	179	0	18	0.000
1	The Porch at Schenley	-79.9531	40.4428	FrangipaniAni	2015	135	5	22	0.000
1	The Porch at Schenley	-79.9531	40.4428	amandajanekloos	2015	193	0	16	0.000
1	The Porch at Schenley	-79.9531	40.4428	jmarcowelker	2015	269	6	18	0.000
3	Slacker	-79.9845	40.4288	Silent_Jon	2015	59	6	18	0.000
3	Slacker	-79.9845	40.4288	mikebarbaro	2014	42	2	20	0.000
3	Slacker	-79.9845	40.4288	mikebarbaro	2014	42	2	20	0.000
0	Five Guys Burgers And Fries	-80.0030	40.4402	JayHated	2014	186	6	0	0.000
0	Five Guys Burgers And Fries	-80.0030	40.4402	JayHated	2014	186	6	0	0.000
0	Five Guys Burgers And Fries	-80.0030	40.4402	JayHated	2014	186	6	0	0.000
10	Margaret Morrison Carnegie Hall	-79.9412	40.4421	joncmu	2014	34	1	21	0.000
10	Margaret Morrison Carnegie Hall	-79.9412	40.4421	anthcor	2014	93	4	18	0.000
0	Mahoneys	-79.9962	40.4432	SoytiBanez	2015	8	4	17	0.000
0	Mahoneys	-79.9962	40.4432	SoytiBanez	2015	8	4	17	0.000
0	Mahoneys	-79.9962	40.4432	SoytiBanez	2015	8	4	17	0.000
6	Food Truck Friday	-79.9817	40.4525	GiseleColaco	2014	75	0	22	0.000
6	Food Truck Friday	-79.9817	40.4525	GiseleColaco	2014	75	0	22	0.000
1	Heinz Memorial Chapel	-79.9520	40.4452	kruss1105	2014	313	0	1	0.000
1	Heinz Memorial Chapel	-79.9520	40.4452	brady63	2014	109	6	16	0.000
