clid	venue	lon	lat	user	year	doy	dow	hour
4	Roberto Clemente Bridge_1	-80.0033	40.4456	DJTMI	2014	92	3	21	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	scottdavidcohen	2014	240	4	3	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	DJTMI	2014	92	3	21	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	Besser89	2015	242	0	17	0.000
18	Le Mardi Gras	-79.9347	40.4513	ATSmithJr	2015	284	0	1	0.000
18	Le Mardi Gras	-79.9347	40.4513	ATSmithJr	2015	284	0	1	0.000
4	Roberto Clemente Bridge_2	-80.0032	40.4449	AppleGuru22	2014	95	6	19	0.000
4	Roberto Clemente Bridge_2	-80.0032	40.4449	AppleGuru22	2014	95	6	19	0.000
4	Roberto Clemente Bridge_2	-80.0032	40.4449	BenzaBurgh	2014	81	6	3	0.000
4	General Robinson & Federal	-80.0044	40.4482	JoshLouie	2014	176	3	20	0.000
13	Monogahela Incline	-80.0048	40.4343	D_rayyyyyy	2014	298	6	3	0.000
6	Thin Man Sandwich Shop	-79.9839	40.4521	werbette	2014	196	2	22	0.000
6	Thin Man Sandwich Shop	-79.9839	40.4521	werbette	2014	196	2	22	0.000
13	The Duquesne Incline_1	-80.0060	40.4314	NicoleACasio	2014	207	6	17	0.000
13	The Duquesne Incline_1	-80.0060	40.4314	heyyitsjared	2014	242	6	2	0.000
13	The Duquesne Incline_1	-80.0060	40.4314	BenzaBurgh	2014	297	5	2	0.000
13	The Duquesne Incline_1	-80.0060	40.4314	BenzaBurgh	2014	297	5	2	0.000
13	The Duquesne Incline_1	-80.0060	40.4314	josheanderson	2014	336	2	16	0.000
3	East Carson Street Pittsburgh	-79.9819	40.4286	LegacyAvenue	2015	227	6	0	0.000
3	East Carson Street Pittsburgh	-79.9819	40.4286	LegacyAvenue	2015	227	6	0	0.000
3	East Carson Street Pittsburgh	-79.9819	40.4286	Daanielleee_1	2015	68	1	22	0.000
0	Amtrak Station	-79.9924	40.4447	Liberryterry	2015	29	4	20	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	132	1	23	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	132	1	23	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	132	1	23	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	133	2	0	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	133	2	0	0.000
0	Amtrak Station	-79.9924	40.4447	cgranniss08	2014	287	2	11	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	133	2	0	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	132	1	23	0.000
0	Amtrak Station	-79.9924	40.4447	cgranniss08	2014	287	2	11	0.000
0	Amtrak Station	-79.9924	40.4447	DJTMI	2014	132	1	23	0.000
0	S.W. Randall Toyes and Giftes	-79.9969	40.4422	davidbowlin	2014	354	6	17	0.000
0	S.W. Randall Toyes and Giftes	-79.9969	40.4422	davidbowlin	2014	354	6	17	0.000
0	S.W. Randall Toyes and Giftes	-79.9969	40.4422	davidbowlin	2014	354	6	17	0.000
0	S.W. Randall Toyes and Giftes	-79.9969	40.4422	davidbowlin	2014	354	6	17	0.000
13	Bar Louie Station Square	-80.0049	40.4346	dsandherr	2014	145	0	18	0.000
0	S Q U A D	-80.0032	40.4442	Hilla_Rae	2015	143	6	23	0.000
0	At the corner of bad&bitches	-80.0013	40.4386	AlenaLancia	2015	79	5	23	0.000
0	At the corner of bad&bitches	-80.0013	40.4386	AlenaLancia	2015	79	5	23	0.000
0	At the corner of bad&bitches	-80.0013	40.4386	AlenaLancia	2015	79	5	23	0.000
0	At the corner of bad&bitches	-80.0013	40.4386	AlenaLancia	2015	80	6	0	0.000
12	The Cheesecake Factory	-79.9655	40.4281	CaseyBence	2015	206	6	23	0.000
12	The Cheesecake Factory	-79.9655	40.4281	AdamVictoria114	2015	305	0	19	0.000
12	The Cheesecake Factory	-79.9655	40.4281	sophiajbrooks	2014	327	0	7	0.000
12	The Cheesecake Factory	-79.9655	40.4281	maxvolkguitar	2014	338	4	22	0.000
12	The Cheesecake Factory	-79.9655	40.4281	DrHazmi	2015	38	6	19	0.000
12	The Cheesecake Factory	-79.9655	40.4281	DrHazmi	2015	38	6	19	0.000
12	The Cheesecake Factory	-79.9655	40.4281	xxashleyhoakxx	2015	283	6	22	0.000
12	The Cheesecake Factory	-79.9655	40.4281	xxashleyhoakxx	2015	283	6	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	camweinert	2015	199	6	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	gillygillyboy	2015	202	2	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	NJLansberry	2015	205	5	3	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	MaKaylaBrownn	2015	307	2	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	oooojoooo	2015	242	0	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	DarylkMapson	2015	151	0	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	des_santo	2015	151	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	302	4	19	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	302	4	14	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Chiusy	2015	307	2	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	nicolllekellly	2015	305	0	0	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mylifeasviols	2015	305	0	1	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	wxrman	2015	305	0	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	wxrman	2015	305	0	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	wxrman	2015	305	0	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	vleaumeus1	2015	305	0	18	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	307	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	308	3	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	308	3	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	309	4	18	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	306	1	18	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Chiusy	2015	306	1	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	DarylkMapson	2015	151	0	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	des_santo	2015	151	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Conk36	2015	263	0	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Revo_lutionMan	2015	265	2	4	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tessfalcone	2015	267	4	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	asouljalykeme	2015	268	5	3	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	yungxtuna	2015	268	5	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tone724	2015	269	6	6	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tone724	2015	269	6	6	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tone724	2015	269	6	6	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	hannah_mowod	2015	269	6	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	krisciesielka	2015	269	6	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	KadieCarrigan	2015	270	0	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	channing563	2015	270	0	5	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	kaittmorris	2015	270	0	15	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	zuni315	2015	270	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	zuni315	2015	270	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	hbswampy	2015	271	1	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	dj_two	2015	273	3	4	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	273	3	19	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	274	4	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	275	5	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	beefstu325	2015	65	5	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	emmapenrod	2014	187	0	1	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	theramirez21	2015	196	3	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	george_birman	2015	47	1	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	jbalinski	2015	68	1	0	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	smithwhitney	2014	82	0	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	stephenwildenyc	2014	100	4	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	marykleigerrr	2014	148	3	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	C_Treaddds	2014	157	5	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Lysssaaa_xo	2014	180	0	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	DrDMBusch_DMDPA	2014	244	1	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	acideater	2014	319	6	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	310	5	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	d7ooom184	2015	116	0	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mattmetrovich	2015	117	1	0	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mattmetrovich	2015	118	2	19	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Joriiea	2015	257	1	18	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	WholeRen	2015	300	2	15	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	danny_pods	2015	87	6	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Sdronez	2015	241	6	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	HaidyAlva	2015	251	2	0	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	theramirez21	2015	196	3	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	dj_two	2015	273	3	4	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	273	3	19	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	274	4	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	275	5	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	jennadiplacido	2015	277	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mgamberdelli3	2015	278	1	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	daniellel33x0	2015	278	1	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	allerme	2015	282	5	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	ATSmithJr	2015	283	6	11	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	kajalpatel97	2015	283	6	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	dnywlsh	2015	76	2	12	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	dnywlsh	2015	76	2	12	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	zuni315	2015	270	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	zuni315	2015	270	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	hbswampy	2015	271	1	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	dj_two	2015	273	3	4	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	273	3	19	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	274	4	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	275	5	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	jennadiplacido	2015	277	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mgamberdelli3	2015	278	1	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	daniellel33x0	2015	278	1	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	allerme	2015	282	5	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	ATSmithJr	2015	283	6	11	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	beefstu325	2015	65	5	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	emmapenrod	2014	187	0	1	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	DarylkMapson	2015	151	0	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	des_santo	2015	151	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	jenwarner2012	2014	323	3	8	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	TinaQuinnMarie	2014	185	5	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	danny_pods	2015	87	6	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	danny_pods	2015	87	6	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	d7ooom184	2015	116	0	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mattmetrovich	2015	117	1	0	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tessfalcone	2015	267	4	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	asouljalykeme	2015	268	5	3	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	yungxtuna	2015	268	5	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tone724	2015	269	6	6	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tone724	2015	269	6	6	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	tone724	2015	269	6	6	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	hannah_mowod	2015	269	6	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	krisciesielka	2015	269	6	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	KadieCarrigan	2015	270	0	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	channing563	2015	270	0	5	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	kaittmorris	2015	270	0	15	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	zuni315	2015	270	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	zuni315	2015	270	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	hbswampy	2015	271	1	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	272	2	16	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	dj_two	2015	273	3	4	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	273	3	19	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	274	4	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	275	5	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	jennadiplacido	2015	277	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Joriiea	2015	257	1	18	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	274	4	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	LegacyAvenue	2015	275	5	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	jennadiplacido	2015	277	0	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mgamberdelli3	2015	278	1	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	daniellel33x0	2015	278	1	23	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	allerme	2015	282	5	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	ATSmithJr	2015	283	6	11	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	kajalpatel97	2015	283	6	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	JacobRoberts_	2015	284	0	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	awmerchant	2015	285	1	0	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	sky_xutianyu	2015	285	1	4	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	liamrodgers3	2015	285	1	19	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	smithjo	2015	285	1	0	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	alharethAj	2014	196	2	18	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Urbindex	2014	206	5	17	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	mani_balan	2014	214	6	15	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	jenwarner2012	2014	323	3	8	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	bhhenrique	2014	242	6	13	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	george_birman	2015	46	0	15	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	oooojoooo	2015	242	0	2	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Chiusy	2015	306	1	21	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	rnfgio	2015	235	0	22	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Sdronez	2015	241	6	20	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	Domi_DooWop	2015	79	5	15	0.000
21	Pittsburgh, Pennsylvania_1	-79.9773	40.4414	smithjo	2015	285	1	0	0.000
0	Pittsburgh, Pennsylvania_2	-79.9961	40.4406	trelles09	2014	362	0	3	0.000
0	Pittsburgh, Pennsylvania_2	-79.9961	40.4406	trelles09	2014	362	0	3	0.000
1	Saint Nicholas Greek Orthodox Cathedral, Pittsburgh, PA	-79.9499	40.4449	timorlang	2014	121	4	16	0.000
1	Saint Nicholas Greek Orthodox Cathedral, Pittsburgh, PA	-79.9499	40.4449	timorlang	2014	144	6	22	0.000
1	Saint Nicholas Greek Orthodox Cathedral, Pittsburgh, PA	-79.9499	40.4449	timorlang	2014	144	6	22	0.000
0	Theater Square Parking Garage in Downtown Pittsburgh	-80.0009	40.4432	JohnnieMetal	2015	239	4	4	0.000
0	Theater Square Parking Garage in Downtown Pittsburgh	-80.0009	40.4432	JohnnieMetal	2015	239	4	4	0.000
3	Hookah Bookah	-79.9694	40.4277	Khalaf22	2014	208	0	1	0.000
8	Petersen Events Center	-79.9621	40.4442	senatorCK	2014	365	3	0	0.000
8	Petersen Events Center	-79.9621	40.4442	senatorCK	2014	365	3	0	0.000
3	Primanti Brothers_2	-79.9889	40.4300	gillygillyboy	2015	202	2	21	0.000
0	Primanti Brothers_1	-80.0027	40.4403	BenzaBurgh	2014	83	1	17	0.000
0	Primanti Brothers_1	-80.0027	40.4403	BenzaBurgh	2014	83	1	17	0.000
0	Primanti Brothers_1	-80.0027	40.4403	BenzaBurgh	2014	83	1	17	0.000
5	Downtown/ Northshore	-80.0131	40.4450	01sweetworld	2015	182	3	4	0.000
5	Downtown/ Northshore	-80.0131	40.4450	01sweetworld	2015	182	3	4	0.000
6	Wigle Whiskey	-79.9813	40.4544	CaznRubyzDad	2014	108	5	23	0.000
6	Wigle Whiskey	-79.9813	40.4544	CaznRubyzDad	2014	108	5	23	0.000
6	Wigle Whiskey	-79.9813	40.4544	CaznRubyzDad	2014	108	5	23	0.000
6	Wigle Whiskey	-79.9813	40.4544	CaznRubyzDad	2014	108	5	23	0.000
6	Wigle Whiskey	-79.9813	40.4544	CaznRubyzDad	2014	108	5	23	0.000
6	Wigle Whiskey	-79.9813	40.4544	JoshLouie	2014	298	6	18	0.000
6	Wigle Whiskey	-79.9813	40.4544	JoshLouie	2014	298	6	18	0.000
0	US Steel Tower	-79.9949	40.4407	llobster	2014	121	4	3	0.000
0	US Steel Tower	-79.9949	40.4407	llobster	2014	121	4	3	0.000
0	Carnegie Library-Downtown	-79.9974	40.4417	KeepPghDope	2015	306	1	3	0.000
6	Our Home Cubovia	-79.9856	40.4509	mommyna77	2015	280	3	23	0.000
6	Our Home Cubovia	-79.9856	40.4509	mommyna77	2015	280	3	23	0.000
6	Our Home Cubovia	-79.9856	40.4509	mommyna77	2015	280	3	23	0.000
6	CAVO Restaurant Lounge Nightclub	-79.9845	40.4513	LitoCorpuz	2014	286	1	2	0.000
6	CAVO Restaurant Lounge Nightclub	-79.9845	40.4513	AnnLaRee	2014	340	6	5	0.000
6	CAVO Restaurant Lounge Nightclub	-79.9845	40.4513	LitoCorpuz	2014	286	1	2	0.000
6	CAVO Restaurant Lounge Nightclub	-79.9845	40.4513	LitoCorpuz	2014	286	1	2	0.000
0	Three Rivers Art Festival Pittsburgh Pa	-80.0058	40.4424	AmyCapComedy	2015	157	6	18	0.286
0	Three Rivers Art Festival Pittsburgh Pa	-80.0058	40.4424	AmyCapComedy	2015	157	6	18	0.286
15	Cathedral of Hope	-79.9256	40.4610	iamjocco	2015	110	1	21	0.367
18	Steel Cactus Mexican Restaurante & Cantina	-79.9335	40.4513	Mally089	2014	124	0	2	0.000
18	Steel Cactus Mexican Restaurante & Cantina	-79.9335	40.4513	Mally089	2014	124	0	2	0.000
3	Amazing Cafe	-79.9832	40.4287	Therealmandyy	2015	53	0	15	0.487
3	Amazing Cafe	-79.9832	40.4287	Andy1Volz	2014	112	2	17	0.487
3	Amazing Cafe	-79.9832	40.4287	Andy1Volz	2014	112	2	17	0.487
1	Holland Hall at Pitt	-79.9560	40.4431	ryleighalysonn	2015	237	2	2	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	suzieemanuel	2015	146	2	0	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	Court_Leigh24	2015	277	0	20	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	DrewLudwig	2015	280	3	22	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	Court_Leigh24	2015	277	0	20	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	DrewLudwig	2015	280	3	22	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	suzieemanuel	2015	141	4	0	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	suzieemanuel	2015	146	2	0	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	suzieemanuel	2015	141	4	0	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	Court_Leigh24	2015	277	0	20	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	Court_Leigh24	2015	277	0	20	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	DrewLudwig	2015	280	3	22	0.000
4	Pittsburgh Pirates Baseball - PNC Park	-80.0059	40.4466	suzieemanuel	2015	141	4	0	0.000
5	Police Memorial	-80.0135	40.4450	BCardis1	2015	271	1	11	0.000
5	Police Memorial	-80.0135	40.4450	BCardis1	2015	271	1	11	0.000
5	Police Memorial	-80.0135	40.4450	BCardis1	2015	271	1	11	0.000
5	Carnegie Science Center	-80.0182	40.4459	tjmkgray	2015	59	6	19	0.000
5	Carnegie Science Center	-80.0182	40.4459	danh1126	2015	270	0	14	0.000
5	Carnegie Science Center	-80.0182	40.4459	starcat81	2014	97	1	20	0.000
5	Carnegie Science Center	-80.0182	40.4459	starcat81	2014	97	1	20	0.000
5	Carnegie Science Center	-80.0182	40.4459	Juunoswow	2014	99	3	17	0.000
5	Carnegie Science Center	-80.0182	40.4459	tjmkgray	2015	59	6	19	0.000
5	Carnegie Science Center	-80.0182	40.4459	starcat81	2014	97	1	20	0.000
5	Carnegie Science Center	-80.0182	40.4459	emily4732	2015	38	6	0	0.000
5	Carnegie Science Center	-80.0182	40.4459	emily4732	2015	19	1	19	0.000
5	Carnegie Science Center	-80.0182	40.4459	emily4732	2015	38	6	0	0.000
5	Carnegie Science Center	-80.0182	40.4459	emily4732	2015	19	1	19	0.000
5	Carnegie Science Center	-80.0182	40.4459	starcat81	2014	97	1	20	0.000
5	Carnegie Science Center	-80.0182	40.4459	Juunoswow	2014	99	3	17	0.000
5	Carnegie Science Center	-80.0182	40.4459	tjmkgray	2015	59	6	19	0.000
5	Carnegie Science Center	-80.0182	40.4459	danh1126	2015	270	0	14	0.000
6	Primanti Bros_1	-79.9855	40.4508	rrLoganLloyd	2015	156	5	16	0.000
6	Primanti Bros_1	-79.9855	40.4508	HeathaMarie3490	2015	286	2	15	0.000
6	Primanti Bros_1	-79.9855	40.4508	becervino	2015	306	1	2	0.000
6	Primanti Bros_1	-79.9855	40.4508	rrLoganLloyd	2015	156	5	16	0.000
6	Primanti Bros_1	-79.9855	40.4508	adeltorocs	2014	205	4	0	0.000
6	Primanti Bros_1	-79.9855	40.4508	BenzaBurgh	2014	276	5	1	0.000
6	Primanti Bros_1	-79.9855	40.4508	MabeMatt	2014	99	3	18	0.000
6	Primanti Bros_1	-79.9855	40.4508	joellexawsm	2014	170	4	4	0.000
6	Primanti Bros_1	-79.9855	40.4508	adeltorocs	2014	205	4	0	0.000
6	Primanti Bros_1	-79.9855	40.4508	BenzaBurgh	2014	276	5	1	0.000
