venue	txt	lon	lat	user	year	doy	dow	hour	senti_val
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	audrey1nd	2015	290	6	20	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	dlove170	2015	196	3	18	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	jeffreystone	2015	143	6	3	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	jeffreystone	2015	143	6	4	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	atlpilot	2015	144	0	22	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	audrey1nd	2015	289	5	14	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	JordanMichael6	2014	147	2	3	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	Powderfinger	2014	124	0	3	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	MadDamB	2014	84	2	12	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	ChristineSheal	2014	301	2	1	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	cariiiissa	2014	23	4	23	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	MelikeFaiz	2014	91	2	18	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	ChristineSheal	2014	301	2	1	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	cariiiissa	2014	23	4	23	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	MelikeFaiz	2014	91	2	18	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	ChristineSheal	2014	301	2	1	0.273	I'm at Wyndham Grand Pittsburgh Downtown - in Pittsburgh, PA
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	cariiiissa	2014	23	4	23	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Wyndham Grand Pittsburgh Downtown	-80.0064	40.4417	MelikeFaiz	2014	91	2	18	0.300	I'm at Wyndham Grand Pittsburgh Downtown - (Pittsburgh, PA)
Renaissance Family Practice	-79.8731	40.4951	plrbare13	2014	115	5	14	0.000	I'm at Renaissance Family Practice (Pittsburgh, PA)
Renaissance Family Practice	-79.8731	40.4951	plrbare13	2014	71	3	17	0.000	I'm at Renaissance Family Practice (Pittsburgh, PA)
Renaissance Family Practice	-79.8731	40.4951	plrbare13	2014	115	5	14	0.000	I'm at Renaissance Family Practice (Pittsburgh, PA)
Renaissance Family Practice	-79.8731	40.4951	plrbare13	2014	115	5	14	0.000	I'm at Renaissance Family Practice (Pittsburgh, PA)
Renaissance Family Practice	-79.8731	40.4951	plrbare13	2014	115	5	14	0.000	I'm at Renaissance Family Practice (Pittsburgh, PA)
Pittsburgh Public School Board	-79.9522	40.4462	Kneal46	2015	287	3	16	0.000	I'm at Pittsburgh Public School Board in Pittsburgh, PA
Pittsburgh Public School Board	-79.9522	40.4462	Kneal46	2015	287	3	16	0.000	I'm at Pittsburgh Public School Board in Pittsburgh, PA
North Side	-80.0075	40.4547	DMVItaliano	2014	356	1	16	0.000	I'm at North Side in Pittsburgh, PA
North Side	-80.0050	40.4548	MomAteMyGod	2015	305	0	4	0.000	I'm at North Side in Pittsburgh, PA
North Side	-80.0079	40.4553	coachanthony79	2014	298	6	22	0.000	I'm at North Side in Pittsburgh, PA
North Side	-80.0079	40.4553	coachanthony79	2014	298	6	22	0.000	I'm at North Side in Pittsburgh, PA
North Side	-80.0079	40.4553	OtownStillerFan	2014	182	2	15	0.000	I'm at North Side (Pittsburgh, PA)
North Side	-80.0079	40.4553	FrangipaniAni	2014	319	6	15	0.000	I'm at North Side in Pittsburgh, PA
Katie's Kandy	-79.9586	40.4408	EmberFoxie	2015	135	5	22	0.000	I'm at Katie's Kandy in Pittsburgh, PA
the government	-79.9808	40.4275	acetwo2k5	2014	206	5	22	0.000	I'm at the government (Pittsburgh, PA)
the government	-79.9808	40.4275	lostmethod1	2014	33	0	3	0.000	I'm at the government (Pittsburgh, PA)
54C Bus Stop 418 Beltzhoover	-79.9972	40.4184	IPhillyBoy2011	2014	150	5	17	-0.216	I'm at 54C Bus Stop 418 Beltzhoover (Pittsburgh, PA)
Carnegie Park Baseball Field	-80.0733	40.4126	IPhillyBoy2011	2014	134	3	12	0.000	I'm at Carnegie Park Baseball Field
Modernformations Gallery &amp; Performance Space	-79.9445	40.4653	xbeautyxtruthx	2015	191	5	22	0.000	I'm at Modernformations Gallery &amp; Performance Space in Pittsburgh, PA
Modernformations Gallery &amp; Performance Space	-79.9445	40.4653	xbeautyxtruthx	2015	191	5	22	0.000	I'm at Modernformations Gallery &amp; Performance Space in Pittsburgh, PA
Joe's Rusty Nail	-80.0574	40.4965	IPhillyBoy2011	2014	156	4	12	0.000	I'm at Joe's Rusty Nail (Bellevue, PA)
Joe's Rusty Nail	-80.0574	40.4965	gelaterrano	2014	62	1	16	0.000	I'm at Joe's Rusty Nail (Bellevue, PA)
Three Rivers Trail	-79.9904	40.4313	dshank92	2015	158	0	20	0.000	I'm at Three Rivers Trail - South Side segment in Pittsburgh, PA
Three Rivers Trail	-79.9904	40.4313	dshank92	2015	158	0	20	0.000	I'm at Three Rivers Trail - South Side segment in Pittsburgh, PA
Spice Island Tea House	-79.9563	40.4400	IPhillyBoy2011	2014	138	0	22	0.000	I'm at Spice Island Tea House (Pittsburgh, PA)
Spice Island Tea House	-79.9563	40.4400	IPhillyBoy2011	2014	138	0	22	0.000	I'm at Spice Island Tea House (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	280	2	18	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	344	3	20	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2015	15	4	20	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	24	5	17	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	46	6	20	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	50	3	20	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	77	2	21	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	larrylawr	2014	149	4	18	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	84	2	18	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	102	6	19	0.000	I'm at Red White &amp; Blue Thrift Store w/
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	123	6	16	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	36	3	21	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	43	3	18	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2015	3	6	21	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	29	3	17	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2015	9	5	20	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	39	6	20	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	55	1	16	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	168	2	17	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	156	4	15	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	147	2	17	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	105	2	18	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2014	111	1	18	0.000	I'm at Red White &amp; Blue Thrift Store (Pittsburgh, PA)
Red White &amp; Blue Thrift Store	-80.0655	40.4953	brexx_nirpaw	2015	118	2	17	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
Red White &amp; Blue Thrift Store	-80.0061	40.4108	brexx_nirpaw	2014	344	3	21	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
Red White &amp; Blue Thrift Store	-80.0061	40.4108	brexx_nirpaw	2015	80	6	16	0.000	I'm at Red White &amp; Blue Thrift Store in Pittsburgh, PA
19L	-79.9964	40.4394	IPhillyBoy2011	2014	51	4	14	0.000	I'm at 19L (Pittsburgh, PA)
19L	-79.9964	40.4394	IPhillyBoy2011	2014	51	4	14	0.000	I'm at 19L (Pittsburgh, PA)
19L	-79.9964	40.4394	IPhillyBoy2011	2014	51	4	14	0.000	I'm at 19L (Pittsburgh, PA)
Lebo Subs	-80.0444	40.3819	larrywshields	2015	298	0	22	0.000	I'm at Lebo Subs in Mount Lebanon, PA w/
love yogurt	-79.9753	40.4285	JannaMarie16	2014	101	5	22	0.457	I'm at love yogurt (Pittsburgh, PA)
love yogurt	-79.9753	40.4285	JannaMarie16	2014	101	5	22	0.457	I'm at love yogurt (Pittsburgh, PA)
Jacqueline's Salon	-79.9972	40.4383	khowz2018	2015	276	6	17	0.000	I'm at Jacqueline's Salon in Pittsburgh, PA
Jacqueline's Salon	-79.9972	40.4383	khowz2018	2015	276	6	17	0.000	I'm at Jacqueline's Salon in Pittsburgh, PA
Jacqueline's Salon	-79.9972	40.4383	khowz2018	2015	276	6	17	0.000	I'm at Jacqueline's Salon in Pittsburgh, PA
Jacqueline's Salon	-79.9972	40.4383	khowz2018	2015	276	6	17	0.000	I'm at Jacqueline's Salon in Pittsburgh, PA
Jacqueline's Salon	-79.9972	40.4383	khowz2018	2015	276	6	17	0.000	I'm at Jacqueline's Salon in Pittsburgh, PA
Polish White Eagles	-80.0900	40.4025	BIGDAWGS43	2014	103	0	19	0.000	I'm at Polish White Eagles
Polish White Eagles	-80.0900	40.4025	BIGDAWGS43	2014	103	0	19	0.000	I'm at Polish White Eagles
Isaly's	-79.9994	40.4537	MoxieMils	2014	135	4	16	0.000	I'm at Isaly's (Pittsburgh, PA)
plcb warehouse	-79.8712	40.4874	jrwagner3	2014	127	3	18	0.000	I'm at plcb warehouse (Fox Chapel, PA)
plcb warehouse	-79.8712	40.4874	jrwagner3	2014	127	3	18	0.000	I'm at plcb warehouse (Fox Chapel, PA)
plcb warehouse	-79.8712	40.4874	jrwagner3	2014	127	3	18	0.000	I'm at plcb warehouse (Fox Chapel, PA)
plcb warehouse	-79.8712	40.4874	jrwagner3	2014	127	3	18	0.000	I'm at plcb warehouse (Fox Chapel, PA)
Pbf 38 Engine	-80.0027	40.4732	IPhillyBoy2011	2014	116	6	2	0.000	I'm at Pbf 38 Engine (Pittsburgh, PA)
Wave Swinger	-79.8669	40.3883	baby_sirens	2015	205	5	20	0.000	I'm at Wave Swinger in West Mifflin, PA
Wave Swinger	-79.8669	40.3883	renise99	2014	242	6	23	0.000	I'm at Wave Swinger in West Mifflin, PA
Wave Swinger	-79.8669	40.3883	renise99	2014	242	6	23	0.000	I'm at Wave Swinger in West Mifflin, PA
Westwood Golf Club	-79.8834	40.3767	smilinforlife	2014	74	6	16	0.000	I'm at Westwood Golf Club (Pittsburgh, PA)
Westwood Golf Club	-79.8834	40.3767	ZachFez412	2014	141	3	11	0.000	I'm at Westwood Golf Club (Pittsburgh, PA)
Westwood Golf Club	-79.8834	40.3767	smilinforlife	2014	74	6	16	0.000	I'm at Westwood Golf Club (Pittsburgh, PA)
Westwood Golf Club	-79.8834	40.3767	ZachFez412	2014	141	3	11	0.000	I'm at Westwood Golf Club (Pittsburgh, PA)
Bus Stop Hamburg Hall	-79.9459	40.4444	Muffin_C	2015	305	0	3	-0.216	I'm at Bus Stop Hamburg Hall in Pittsburgh, PA
Bus Stop Hamburg Hall	-79.9459	40.4444	joncmu	2014	39	6	19	-0.239	I'm at Bus Stop Hamburg Hall (Pittsburgh, PA)
Bus Stop Hamburg Hall	-79.9459	40.4444	joncmu	2014	31	5	17	-0.239	I'm at Bus Stop Hamburg Hall (Pittsburgh, PA)
Bus Stop Hamburg Hall	-79.9459	40.4444	joncmu	2014	33	0	18	-0.239	I'm at Bus Stop Hamburg Hall (Pittsburgh, PA)
Bus Stop Hamburg Hall	-79.9459	40.4444	joncmu	2014	33	0	18	-0.239	I'm at Bus Stop Hamburg Hall (Pittsburgh, PA)
Bus Stop Hamburg Hall	-79.9459	40.4444	joncmu	2014	33	0	18	-0.239	I'm at Bus Stop Hamburg Hall (Pittsburgh, PA)
Brentwood Towncenter	-79.9826	40.3666	Capt_Beard	2014	106	3	17	0.000	I'm at Brentwood Towncenter (Pittsburgh, PA)
Brentwood Towncenter	-79.9829	40.3663	imanaturalblue	2014	131	0	22	0.000	I'm at Brentwood Towncenter (Pittsburgh, PA)
Brentwood Towncenter	-79.9829	40.3663	IPhillyBoy2011	2014	140	2	16	0.000	I'm at Brentwood Towncenter (Pittsburgh, PA)
Brentwood Towncenter	-79.9826	40.3666	Capt_Beard	2014	106	3	17	0.000	I'm at Brentwood Towncenter (Pittsburgh, PA)
Khalil's II	-79.9480	40.4545	S_alkahlan	2014	130	6	18	0.000	I'm at Khalil's II (Pittsburgh, PA)
Khalil's II	-79.9480	40.4545	S_alkahlan	2014	130	6	18	0.000	I'm at Khalil's II (Pittsburgh, PA)
U.S. Steel Tower	-79.9948	40.4414	PTrevethan	2015	195	2	16	0.000	I'm at U.S. Steel Tower in Pittsburgh, PA
U.S. Steel Tower	-79.9948	40.4414	RCTheFox	2015	156	5	12	0.000	I'm at U.S. Steel Tower in Pittsburgh, PA
U.S. Steel Tower	-79.9948	40.4414	RCTheFox	2015	299	1	15	0.000	I'm at U.S. Steel Tower in Pittsburgh, PA
U.S. Steel Tower	-79.9948	40.4414	Anna7nine	2015	306	1	15	0.000	I'm at U.S. Steel Tower in Pittsburgh, PA
U.S. Steel Tower	-79.9948	40.4414	RCTheFox	2015	156	5	12	0.000	I'm at U.S. Steel Tower in Pittsburgh, PA
U.S. Steel Tower	-79.9948	40.4414	PTrevethan	2015	195	2	16	0.000	I'm at U.S. Steel Tower in Pittsburgh, PA
U.S. Steel Tower	-79.9948	40.4414	AbbyDinges	2014	181	1	17	0.000	I'm at U.S. Steel Tower (Pittsburgh, PA) w/ 3 others
Luke And Mike's Front Porch	-79.9034	40.4900	ilamae6252	2014	171	5	19	0.000	I'm at Luke And Mike's Front Porch (Aspinwall, PA)
St Paul A.M.E. Church	-79.9954	40.4177	IPhillyBoy2011	2014	150	5	16	0.000	I'm at St Paul A.M.E. Church (Pittsburgh, PA)
St Paul A.M.E. Church	-79.9954	40.4177	IPhillyBoy2011	2014	150	5	16	0.000	I'm at St Paul A.M.E. Church (Pittsburgh, PA)
Maury's Pad	-80.0032	40.4396	magmccauley	2014	155	3	3	0.000	I'm at Maury's Pad (Pittsburgh, PA)
Maury's Pad	-80.0024	40.4408	magmccauley	2014	130	6	19	0.000	I'm at Maury's Pad w/
Maury's Pad	-80.0024	40.4408	magmccauley	2014	131	0	4	0.000	I'm at Maury's Pad w/
Maury's Pad	-80.0024	40.4408	ReedySplash	2014	133	2	1	0.000	I'm at Maury's Pad (Pittsburgh, PA)
Maury's Pad	-80.0024	40.4408	ReedySplash	2014	133	2	1	0.000	I'm at Maury's Pad (Pittsburgh, PA)
Maury's Pad	-80.0024	40.4408	magmccauley	2014	130	6	19	0.000	I'm at Maury's Pad w/
Maury's Pad	-80.0024	40.4408	magmccauley	2014	131	0	4	0.000	I'm at Maury's Pad w/
Maury's Pad	-80.0024	40.4408	ReedySplash	2014	133	2	1	0.000	I'm at Maury's Pad (Pittsburgh, PA)
Maury's Pad	-80.0024	40.4408	ReedySplash	2014	130	6	19	0.000	I'm at Maury's Pad (Pittsburgh, PA)
Maury's Pad	-80.0024	40.4408	ReedySplash	2014	130	6	19	0.000	I'm at Maury's Pad (Pittsburgh, PA)
Maury's Pad	-80.0024	40.4408	ReedySplash	2014	130	6	19	0.000	I'm at Maury's Pad (Pittsburgh, PA)
Beaver Steel	-80.0774	40.4187	corporatmaster	2015	65	5	15	0.000	I'm at Beaver Steel in Carnegie, PA
China Palace	-79.9339	40.4511	ZyanLuxe	2014	125	1	21	0.000	I'm at China Palace (Pittsburgh, PA)
China Palace	-79.9339	40.4511	IPhillyBoy2011	2014	137	6	3	0.000	I'm at China Palace (Pittsburgh, PA)
Gorilla Lawyer	-80.0805	40.4130	twot	2014	335	1	20	0.000	I'm at Gorilla Lawyer in Carnegie, PA
Gorilla Lawyer	-80.0805	40.4130	twot	2014	335	1	20	0.000	I'm at Gorilla Lawyer in Carnegie, PA
Gorilla Lawyer	-80.0805	40.4130	twot	2014	335	1	20	0.000	I'm at Gorilla Lawyer in Carnegie, PA
Martin Luther King Jr. East Busway	-79.8886	40.4470	IPhillyBoy2011	2014	54	0	12	0.000	I'm at Martin Luther King Jr. East Busway (Pittsburgh, PA)
Martin Luther King Jr. East Busway	-79.8886	40.4470	IPhillyBoy2011	2014	54	0	12	0.000	I'm at Martin Luther King Jr. East Busway (Pittsburgh, PA)
Martin Luther King Jr. East Busway	-79.8886	40.4470	IPhillyBoy2011	2014	54	0	12	0.000	I'm at Martin Luther King Jr. East Busway (Pittsburgh, PA)
Bus Stop	-79.8671	40.3639	IPhillyBoy2011	2014	48	1	12	-0.268	I'm at Bus Stop (West Mifflin, PA)
GasAmerica	-79.9274	40.4194	STJtoNStoNW	2014	67	6	2	0.000	I'm at GasAmerica (Pittsburgh, PA)
GasAmerica	-79.9274	40.4194	STJtoNStoNW	2014	67	6	2	0.000	I'm at GasAmerica (Pittsburgh, PA)
GasAmerica	-79.9274	40.4194	STJtoNStoNW	2014	67	6	2	0.000	I'm at GasAmerica (Pittsburgh, PA)
Intermedix	-79.9354	40.4580	FennerSells	2014	216	1	14	0.000	I'm at Intermedix in Pittsburgh, PA
Intermedix	-79.9354	40.4580	FennerSells	2014	216	1	14	0.000	I'm at Intermedix in Pittsburgh, PA
Hyde Park Steakhouse	-80.0080	40.4462	RachelElizaFall	2015	201	1	23	0.000	I'm at Hyde Park Steakhouse in Pittsburgh, PA
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	191	4	19	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	kpowell	2014	49	2	23	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	chadkesich	2015	14	3	1	0.000	I'm at Hyde Park Steakhouse in Pittsburgh, PA
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	31	5	1	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	66	5	21	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	73	5	20	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	JimJensen3	2014	78	3	16	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	slainte48	2015	210	3	21	0.000	I'm at Hyde Park Steakhouse in Pittsburgh, PA
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	191	4	19	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	kpowell	2014	49	2	23	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	jessbrown	2014	241	5	23	0.000	I'm at Hyde Park Steakhouse in Pittsburgh, PA
Hyde Park Steakhouse	-80.0080	40.4462	jrmpix	2014	97	1	23	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	175	2	19	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	166	0	20	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	IPhillyBoy2011	2014	156	4	12	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	THEPET17	2014	139	1	23	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	91	2	0	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	91	2	20	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	133	2	14	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	gelaterrano	2014	109	6	22	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA) w/ 2 others
Hyde Park Steakhouse	-80.0080	40.4462	jrmpix	2014	107	4	23	0.000	I'm at Hyde Park Steakhouse (Pittsburgh, PA)
Hyde Park Steakhouse	-80.0080	40.4462	slainte48	2015	210	3	21	0.000	I'm at Hyde Park Steakhouse in Pittsburgh, PA
Engel Home	-79.9920	40.4588	JaconKin	2014	28	2	2	0.000	I'm at Engel Home (Pittsburgh, PA)
Engel Home	-79.9920	40.4588	JaconKin	2014	28	2	2	0.000	I'm at Engel Home (Pittsburgh, PA)
Engel Home	-79.9920	40.4588	JaconKin	2014	28	2	2	0.000	I'm at Engel Home (Pittsburgh, PA)
everest ethnic restaurant	-79.9840	40.3678	TheMayorOfPitt	2014	126	2	16	0.000	I'm at everest ethnic restaurant (Brentwood, PA)
everest ethnic restaurant	-79.9840	40.3678	TheMayorOfPitt	2014	126	2	16	0.000	I'm at everest ethnic restaurant (Brentwood, PA)
everest ethnic restaurant	-79.9840	40.3678	TheMayorOfPitt	2014	126	2	16	0.000	I'm at everest ethnic restaurant (Brentwood, PA)
7 Parkway Center	-80.0407	40.4248	jrsyjmy	2014	36	3	15	0.000	I'm at 7 Parkway Center (Pittsburgh, PA) w/ 2 others
7 Parkway Center	-80.0404	40.4242	IPhillyBoy2011	2014	97	1	21	0.000	I'm at 7 Parkway Center (Pittsburgh, PA)
Wiener World	-79.9972	40.4420	michgal_ga	2014	297	5	16	0.000	I'm at Wiener World in Pittsburgh, PA
Wiener World	-79.9972	40.4420	BobSpuntak	2014	31	5	17	0.000	I'm at Wiener World (Pittsburgh, PA)
Wiener World	-79.9972	40.4420	michgal_ga	2014	297	5	16	0.000	I'm at Wiener World in Pittsburgh, PA
Wiener World	-79.9972	40.4420	BobSpuntak	2014	31	5	17	0.000	I'm at Wiener World (Pittsburgh, PA)
Kommoncentz	-79.8724	40.3654	IPhillyBoy2011	2014	98	2	14	0.000	I'm at Kommoncentz (West Mifflin, PA)
Cafe Fifth Ave	-79.9921	40.4390	Lets_Go_Red	2014	89	0	21	0.000	I'm at Cafe Fifth Ave (Pittsburgh, PA)
Cafe Fifth Ave	-79.9921	40.4390	rjpennstate4	2014	92	3	21	0.000	I'm at Cafe Fifth Ave (Pittsburgh, PA)
Red Robin Gourmet Burgers	-79.9168	40.4099	spots87	2015	291	0	21	0.000	I'm at Red Robin Gourmet Burgers - in Homestead, PA
Red Robin Gourmet Burgers	-79.9168	40.4099	kopitarus	2015	136	6	15	0.000	I'm at Red Robin Gourmet Burgers - in Homestead, PA
Red Robin Gourmet Burgers	-79.9168	40.4099	spots87	2015	291	0	21	0.000	I'm at Red Robin Gourmet Burgers - in Homestead, PA
A A Nail Salon	-79.8781	40.4415	IPhillyBoy2011	2014	91	2	20	0.000	I'm at A A Nail Salon
The Exterminator	-79.8671	40.3891	RandPitt	2015	196	3	16	0.000	I'm at The Exterminator in West Mifflin, PA
The Exterminator	-79.8671	40.3891	artpenguinpoop	2014	191	4	23	0.000	I'm at The Exterminator (West Mifflin, PA)
The Exterminator	-79.8671	40.3891	IPhillyBoy2011	2014	27	1	3	0.000	I'm at The Exterminator (West Mifflin, PA)
The Exterminator	-79.8671	40.3891	RandPitt	2015	196	3	16	0.000	I'm at The Exterminator in West Mifflin, PA
The Exterminator	-79.8671	40.3891	gadha	2015	305	0	3	0.000	I'm at The Exterminator in West Mifflin, PA
The Exterminator	-79.8671	40.3891	artpenguinpoop	2014	191	4	23	0.000	I'm at The Exterminator (West Mifflin, PA)
The Exterminator	-79.8671	40.3891	IPhillyBoy2011	2014	27	1	3	0.000	I'm at The Exterminator (West Mifflin, PA)
Hot Franks	-79.9772	40.4560	Miss_Jasine	2014	34	1	18	0.000	I'm at Hot Franks (Pittsburgh, PA)
Hot Franks	-79.9772	40.4560	Miss_Jasine	2014	34	1	18	0.000	I'm at Hot Franks (Pittsburgh, PA)
Hot Franks	-79.9772	40.4560	Miss_Jasine	2014	34	1	18	0.000	I'm at Hot Franks (Pittsburgh, PA)
otter and wolf den	-79.9738	40.4808	RayWolfwinski	2014	61	0	16	0.000	I'm at otter and wolf den (Millvale, PA)
