how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
64,0,0,0,4,0,0,10,1,2,6,7
65,1,0,0,5,0,0,2,0,1,1,5
66,1,0,0,6,0,0,2,0,1,5,4
67,1,3,0,1,0,0,5,0,3,2,6
68,0,0,0,1,0,0,1,0,0,2,2
69,2,0,0,3,2,2,1,0,3,6,8
70,0,3,0,7,0,0,1,0,0,11,6
71,3,0,0,8,2,0,0,0,0,3,6
72,2,0,0,8,0,0,1,0,0,1,5
73,0,0,0,1,0,0,0,0,0,0,3
74,0,0,0,1,0,1,1,0,0,0,5
75,1,0,0,1,1,0,0,0,0,4,2
76,1,0,0,0,0,0,4,0,0,4,3
77,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,1,0,0,0,0,0,0,1
79,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,1,0,2,0,0,4,2
81,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,1,0,0,2,1
83,0,0,0,0,0,2,1,0,0,2,5
84,0,0,0,1,0,0,1,0,3,0,4
85,0,0,0,2,0,2,5,1,3,0,3
86,0,2,0,1,0,4,4,0,0,1,6
87,1,1,0,3,0,6,6,0,1,1,7
88,0,1,0,3,1,0,1,0,3,2,5
89,0,0,0,7,0,0,1,0,2,4,5
90,0,0,0,8,0,1,4,0,3,5,4
91,0,0,0,8,0,0,5,1,1,8,8
92,0,3,0,0,1,0,6,0,0,8,6
93,2,0,0,11,0,1,1,0,0,5,5
94,2,0,0,12,3,0,3,1,1,4,7
95,3,0,0,13,1,2,0,0,0,7,10
96,0,0,0,7,0,0,1,0,0,0,3
97,0,0,0,3,3,0,1,0,0,0,4
98,1,1,0,3,0,0,1,0,0,2,4
99,0,0,0,4,1,0,0,0,0,0,1
100,0,0,0,0,1,0,1,0,0,4,1
101,0,0,0,0,2,0,0,0,0,2,0
102,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,1,1
107,0,0,0,1,0,0,4,0,0,4,1
108,9,1,0,1,0,0,2,0,1,1,13
109,0,0,0,1,0,1,4,0,1,5,11
110,0,0,0,2,1,2,14,0,2,10,11
111,0,2,0,9,0,8,7,0,7,5,15
112,0,1,0,13,2,4,6,0,6,4,5
113,0,0,0,3,1,0,5,0,6,6,8
114,3,1,0,6,1,0,7,1,2,12,8
115,0,0,0,7,2,2,4,0,0,3,7
116,1,0,0,2,3,0,3,0,1,2,6
117,1,0,0,11,2,0,3,0,1,0,4
118,0,0,0,3,5,2,0,0,0,1,7
119,3,0,0,12,2,1,1,0,1,3,9
120,5,0,0,6,7,0,2,0,3,3,3
121,0,0,0,6,0,0,0,0,0,5,9
122,1,0,0,0,1,0,3,0,0,7,4
123,0,0,0,0,6,0,2,0,0,6,4
124,1,0,0,1,1,0,0,0,0,2,5
125,0,2,0,2,1,0,1,0,1,2,1
126,0,0,0,0,0,0,1,0,0,0,3
127,0,0,0,0,0,0,0,0,0,3,2
128,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,1
130,0,0,0,0,0,0,0,0,0,0,1
131,0,0,0,1,0,0,0,0,0,0,2
132,0,1,0,2,0,3,9,0,0,2,12
133,0,3,0,1,0,2,10,0,4,8,12
134,1,1,0,1,0,2,6,0,1,7,10
135,0,0,0,3,0,2,4,0,3,2,11
136,1,0,0,20,0,0,6,0,6,3,11
137,0,0,0,13,0,3,4,0,1,8,9
138,0,0,0,9,0,0,2,0,1,2,10
139,1,1,0,3,0,0,4,0,1,1,7
140,1,0,0,1,1,0,1,0,3,3,4
141,2,0,0,10,3,1,6,0,2,8,12
142,2,1,0,16,3,3,8,0,1,4,13
143,8,0,0,15,6,0,5,0,2,6,13
144,6,2,0,13,1,3,3,0,1,4,13
145,1,0,0,9,0,1,2,0,0,2,9
146,2,1,0,10,5,0,1,2,3,6,8
147,0,0,0,15,3,0,0,0,1,2,4
148,0,0,0,6,2,0,0,0,1,4,5
149,0,0,0,2,3,0,0,0,0,0,2
150,0,1,0,0,2,0,3,0,0,6,3
151,1,0,0,0,0,0,0,0,0,3,3
152,0,0,0,0,0,0,0,0,0,0,1
153,0,0,0,0,2,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,1,1
155,0,0,0,0,0,0,1,0,0,6,1
156,0,0,0,1,0,0,2,0,0,2,4
157,1,0,0,1,1,0,2,0,0,8,5
158,1,0,0,3,0,0,4,0,0,3,7
159,1,1,0,3,0,1,5,0,1,5,14
160,6,0,0,6,0,2,2,0,1,2,18
161,8,0,0,12,0,2,2,0,2,2,20
162,4,0,0,4,2,0,11,0,0,1,17
163,1,0,0,4,0,1,4,0,5,6,15
164,8,0,0,7,1,1,4,0,6,6,18
165,2,0,0,9,0,0,4,1,3,3,19
166,2,0,0,11,4,0,1,1,1,3,7
167,2,0,0,11,3,0,6,0,2,7,10
