how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
111,1,0,0,0,0,2,0,0,0,0,3
112,0,0,0,0,0,1,0,0,0,0,0
113,2,0,0,3,0,2,0,0,0,0,1
114,1,0,0,0,0,0,0,0,1,0,0
115,2,0,0,0,0,3,0,0,0,0,3
116,3,0,0,2,0,2,0,0,0,0,2
117,2,0,0,7,0,2,0,0,2,0,3
118,4,0,0,5,0,1,0,0,1,0,2
119,6,0,0,3,0,1,0,0,0,0,0
120,6,0,0,3,0,3,0,0,0,0,2
121,6,0,0,2,2,1,0,0,0,0,1
122,11,0,0,2,0,4,0,0,0,0,5
123,6,0,0,1,2,0,1,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,1,0,0,0,0,1
129,0,0,0,0,0,1,0,0,0,0,1
130,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,1,0,0,0,0,1
133,1,0,0,0,0,1,0,0,0,0,1
134,2,0,0,0,0,2,0,0,0,0,1
135,1,0,0,1,0,0,3,0,2,0,1
136,0,0,0,1,0,0,0,0,0,0,0
137,1,0,0,2,0,0,2,0,3,0,0
138,1,0,0,4,3,0,2,0,3,0,3
139,3,0,0,0,0,2,0,0,0,0,3
140,4,0,0,3,0,2,0,0,2,0,2
141,2,0,0,2,1,1,0,0,0,0,1
142,4,0,0,7,2,0,0,0,2,0,2
143,8,0,0,5,3,0,2,0,1,0,2
144,5,0,0,2,1,0,0,0,1,0,0
145,4,0,0,4,0,0,0,0,0,0,0
146,8,0,0,7,2,0,0,0,2,0,2
147,6,0,0,0,0,0,0,0,1,0,2
148,1,0,0,1,0,0,0,0,0,0,2
149,0,0,0,1,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,1,0,0,0,0,1
156,0,0,0,0,0,0,0,0,0,0,1
157,5,0,0,2,0,6,0,0,0,0,8
158,8,0,0,0,0,5,0,0,2,0,4
159,4,0,0,1,0,2,0,0,0,0,8
160,2,0,0,5,2,1,0,0,0,0,0
161,6,0,0,2,0,2,0,0,0,0,3
162,2,0,0,3,1,0,1,0,0,0,0
163,6,0,0,4,2,2,0,0,2,0,2
164,4,0,0,3,2,5,0,0,0,0,3
165,4,0,0,5,0,2,0,0,2,0,2
166,6,0,0,5,0,0,0,0,0,0,4
167,7,0,0,4,6,1,0,0,1,0,0
